alerta_id,tipo_alerta,severidad,score_alerta,estado,descripcion,fecha_creacion,fecha_cierre,es_falso_positivo,reglas_disparadas,acciones_recomendadas,analista_asignado
AL0001285,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002851,2026-02-19T21:40:13Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_12
AL0001286,DISPOSITIVO_COMPROMETIDO,3,0.58,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0004075,2026-02-20T12:02:06Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_07
AL0001287,VELOCIDAD_ANOMALA,3,0.63,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001470,2026-02-21T10:21:43Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_18
AL0001288,PATRON_SOSPECHOSO,3,0.63,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002001,2026-02-21T22:47:12Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_14
AL0001289,VELOCIDAD_ANOMALA,3,0.57,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0000391,2026-02-24T23:26:02Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_16
AL0001290,PATRON_SOSPECHOSO,3,0.61,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008649,2026-02-28T13:24:47Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0001291,PATRON_SOSPECHOSO,3,0.56,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003641,2026-03-02T11:20:07Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0001292,PATRON_SOSPECHOSO,3,0.57,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004571,2026-03-05T09:20:45Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0001293,PATRON_SOSPECHOSO,3,0.54,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002625,2026-03-06T01:27:20Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_09
AL0001294,PATRON_SOSPECHOSO,3,0.56,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003388,2026-03-06T21:24:25Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0001295,VELOCIDAD_ANOMALA,3,0.54,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005352,2026-03-12T02:00:30Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_09
AL0001296,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005064,2026-03-12T17:34:12Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_17
AL0001297,PATRON_SOSPECHOSO,3,0.59,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006448,2026-03-15T02:18:35Z,2026-03-25,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_22
AL0001298,PATRON_SOSPECHOSO,3,0.64,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003830,2026-03-20T01:49:57Z,,true,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_21
AL0001299,DISPOSITIVO_COMPROMETIDO,3,0.52,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0004835,2026-03-24T10:23:12Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_01
AL0001300,PATRON_SOSPECHOSO,3,0.63,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002064,2026-03-24T23:04:15Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_05
AL0001301,VELOCIDAD_ANOMALA,3,0.55,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0003266,2026-03-25T02:24:54Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0001302,PATRON_SOSPECHOSO,3,0.63,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006512,2026-03-27T03:37:31Z,2026-03-29,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_20
AL0001303,PATRON_SOSPECHOSO,3,0.55,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004021,2026-03-30T04:35:25Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_22
AL0001304,PATRON_SOSPECHOSO,3,0.53,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003942,2026-03-31T22:42:25Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0001305,DISPOSITIVO_COMPROMETIDO,3,0.64,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0005466,2026-04-01T22:22:17Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_05
AL0001306,DISPOSITIVO_COMPROMETIDO,3,0.57,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0001755,2026-04-05T02:14:53Z,2026-04-14,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_11
AL0001307,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002803,2026-04-05T22:17:43Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_15
AL0001308,VELOCIDAD_ANOMALA,3,0.57,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005151,2026-04-08T18:11:46Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_06
AL0001309,PATRON_SOSPECHOSO,3,0.63,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002973,2026-04-09T04:11:33Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_19
AL0001310,PATRON_SOSPECHOSO,3,0.58,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001561,2026-04-09T11:27:28Z,2026-04-19,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_18
AL0001311,PATRON_SOSPECHOSO,3,0.55,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000114,2026-04-10T03:30:29Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_18
AL0001312,DISPOSITIVO_COMPROMETIDO,3,0.63,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0000612,2026-04-12T06:15:38Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_10
AL0001313,PATRON_SOSPECHOSO,3,0.57,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000201,2026-04-12T12:23:05Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0001314,VELOCIDAD_ANOMALA,3,0.58,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0008767,2026-04-12T23:27:01Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_06
AL0001315,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003374,2026-04-15T23:06:33Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0001316,PATRON_SOSPECHOSO,3,0.54,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007742,2026-04-17T01:59:45Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_16
AL0001317,PATRON_SOSPECHOSO,3,0.56,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007156,2025-10-24T00:27:33Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0001318,VELOCIDAD_ANOMALA,3,0.57,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005284,2025-10-31T18:56:47Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0001319,DISPOSITIVO_COMPROMETIDO,3,0.59,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0008316,2025-11-01T14:26:20Z,2025-11-09,false,R4_DISPOSITIVO|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_02
AL0001320,PATRON_SOSPECHOSO,3,0.52,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007298,2025-11-02T09:05:34Z,2025-11-09,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_18
AL0001321,VELOCIDAD_ANOMALA,3,0.52,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0003409,2025-11-06T09:02:33Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_11
AL0001322,PATRON_SOSPECHOSO,3,0.62,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003612,2025-11-09T04:59:14Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_14
AL0001323,PATRON_SOSPECHOSO,3,0.62,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002735,2025-11-09T06:59:15Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_21
AL0001324,PATRON_SOSPECHOSO,3,0.56,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003996,2025-11-09T23:20:56Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_21
AL0001325,PATRON_SOSPECHOSO,3,0.61,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003355,2025-11-11T05:14:03Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_14
AL0001326,PATRON_SOSPECHOSO,3,0.53,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006059,2025-11-17T11:34:37Z,,true,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0001327,COMERCIO_BLACKLIST,3,0.60,CERRADA,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0008174,2025-11-19T01:37:17Z,2025-11-22,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_08
AL0001328,COMERCIO_BLACKLIST,3,0.54,ABIERTA,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0002185,2025-11-20T19:25:31Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_14
AL0001329,PATRON_SOSPECHOSO,3,0.51,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007495,2025-11-22T19:43:46Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_06
AL0001330,PATRON_SOSPECHOSO,3,0.53,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008439,2025-11-25T04:56:54Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_03
AL0001331,PATRON_SOSPECHOSO,3,0.51,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008830,2025-11-26T03:38:42Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_13
AL0001332,PATRON_SOSPECHOSO,3,0.56,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007369,2025-11-26T21:48:49Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0001333,DISPOSITIVO_COMPROMETIDO,3,0.51,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0005066,2025-11-28T19:25:42Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_22
AL0001334,PATRON_SOSPECHOSO,3,0.62,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001559,2025-11-30T01:44:20Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_07
AL0001335,PATRON_SOSPECHOSO,3,0.61,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003921,2025-12-06T14:40:11Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_12
AL0001336,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005648,2025-12-10T17:17:17Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0001337,PATRON_SOSPECHOSO,3,0.56,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006934,2025-12-10T21:43:54Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_12
AL0001338,DISPOSITIVO_COMPROMETIDO,3,0.55,EN_INVESTIGACION,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0003222,2025-12-13T07:36:18Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_17
AL0001339,DISPOSITIVO_COMPROMETIDO,3,0.63,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0005625,2025-12-14T14:48:12Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_16
AL0001340,PATRON_SOSPECHOSO,3,0.62,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007312,2025-12-15T15:14:15Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0001341,PATRON_SOSPECHOSO,3,0.57,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005902,2025-12-23T17:46:54Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_04
AL0001342,PATRON_SOSPECHOSO,3,0.51,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002862,2025-12-24T02:21:02Z,,true,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_11
AL0001343,PATRON_SOSPECHOSO,3,0.54,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006212,2025-12-24T11:16:15Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_12
AL0001344,PATRON_SOSPECHOSO,3,0.54,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008051,2026-01-02T22:03:16Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_18
AL0001345,PATRON_SOSPECHOSO,3,0.52,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008777,2026-01-06T23:22:54Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_16
AL0001346,DISPOSITIVO_COMPROMETIDO,3,0.62,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0001445,2026-01-11T08:20:21Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_15
AL0001347,PATRON_SOSPECHOSO,3,0.54,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004827,2026-01-12T12:37:59Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_18
AL0001348,DISPOSITIVO_COMPROMETIDO,3,0.57,CERRADA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0002947,2026-01-13T06:07:44Z,2026-01-14,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_19
AL0001349,VELOCIDAD_ANOMALA,3,0.53,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0005800,2026-01-14T00:58:54Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_13
AL0001350,PATRON_SOSPECHOSO,3,0.61,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007224,2026-01-14T05:33:27Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_20
AL0001351,COMERCIO_BLACKLIST,3,0.61,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0004438,2026-01-16T03:11:51Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_12
AL0001352,PATRON_SOSPECHOSO,3,0.58,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006614,2026-01-21T15:06:02Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0001353,PATRON_SOSPECHOSO,3,0.57,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001075,2026-01-29T08:46:35Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0001354,PATRON_SOSPECHOSO,3,0.58,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002687,2026-02-01T07:38:46Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_01
AL0001355,PATRON_SOSPECHOSO,3,0.57,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005808,2026-02-03T06:16:04Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_19
AL0001356,PATRON_SOSPECHOSO,3,0.53,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0004958,2026-02-03T06:58:56Z,2026-02-12,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_14
AL0001357,PATRON_SOSPECHOSO,3,0.61,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003004,2026-02-03T23:22:11Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_01
AL0001358,VELOCIDAD_ANOMALA,3,0.61,CERRADA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001181,2026-02-06T20:56:55Z,2026-02-18,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0001359,VELOCIDAD_ANOMALA,3,0.62,CERRADA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001611,2026-02-16T08:54:43Z,2026-02-19,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_03
AL0001360,PATRON_SOSPECHOSO,3,0.59,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002355,2026-02-19T23:23:54Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_10
AL0001361,PATRON_SOSPECHOSO,3,0.61,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0003973,2026-03-01T21:44:02Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_22
AL0001362,PATRON_SOSPECHOSO,3,0.56,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002488,2026-03-02T13:06:24Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_04
AL0001363,VELOCIDAD_ANOMALA,3,0.58,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0006317,2026-03-03T13:04:59Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_22
AL0001364,PATRON_SOSPECHOSO,3,0.58,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000585,2026-03-04T18:31:18Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_03
AL0001365,PATRON_SOSPECHOSO,3,0.58,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007315,2026-03-05T21:00:37Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0001366,PATRON_SOSPECHOSO,3,0.53,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001492,2026-03-06T07:03:31Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_19
AL0001367,COMERCIO_BLACKLIST,3,0.54,ABIERTA,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0001021,2026-03-06T09:27:15Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_07
AL0001368,PATRON_SOSPECHOSO,3,0.53,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007325,2026-03-10T12:32:02Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_17
AL0001369,PATRON_SOSPECHOSO,3,0.62,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002593,2026-03-13T05:20:50Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0001370,VELOCIDAD_ANOMALA,3,0.59,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0007912,2026-03-13T18:22:46Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_02
AL0001371,VELOCIDAD_ANOMALA,3,0.52,CERRADA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0001450,2026-03-18T01:26:26Z,2026-03-22,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_02
AL0001372,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0005997,2026-03-19T18:12:28Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_12
AL0001373,VELOCIDAD_ANOMALA,3,0.58,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0003684,2026-03-22T17:28:36Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_11
AL0001374,VELOCIDAD_ANOMALA,3,0.53,EN_INVESTIGACION,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0004127,2026-03-22T19:27:58Z,,false,R2_VELOCIDAD,monitoreo_reforzado|validar_identidad,analista_09
AL0001375,PATRON_SOSPECHOSO,3,0.58,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006423,2026-03-23T03:06:34Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0001376,DISPOSITIVO_COMPROMETIDO,3,0.53,ABIERTA,Alerta generada por DISPOSITIVO_COMPROMETIDO en transaccion TX0003868,2026-03-25T15:21:52Z,,false,R4_DISPOSITIVO,monitoreo_reforzado|validar_identidad,analista_12
AL0001377,PATRON_SOSPECHOSO,3,0.52,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0008339,2026-03-26T18:27:44Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_07
AL0001378,PATRON_SOSPECHOSO,3,0.59,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0002099,2026-03-27T13:14:10Z,2026-03-31,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_05
AL0001379,PATRON_SOSPECHOSO,3,0.63,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0001725,2026-03-27T22:04:52Z,2026-03-30,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_22
AL0001380,COMERCIO_BLACKLIST,3,0.56,EN_INVESTIGACION,Alerta generada por COMERCIO_BLACKLIST en transaccion TX0002635,2026-03-29T15:51:53Z,,false,R3_COMERCIO_BLACKLIST,monitoreo_reforzado|validar_identidad,analista_04
AL0001381,PATRON_SOSPECHOSO,3,0.62,CERRADA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006368,2026-03-31T08:28:40Z,2026-04-08,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_15
AL0001382,PATRON_SOSPECHOSO,3,0.61,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007327,2026-04-01T05:13:19Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_14
AL0001383,PATRON_SOSPECHOSO,3,0.55,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000877,2026-04-02T23:26:05Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_01
AL0001384,VELOCIDAD_ANOMALA,3,0.60,ABIERTA,Alerta generada por VELOCIDAD_ANOMALA en transaccion TX0002731,2026-04-03T15:34:45Z,,false,R2_VELOCIDAD|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_05
AL0001385,PATRON_SOSPECHOSO,3,0.62,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0000103,2026-04-10T08:42:48Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_22
AL0001386,PATRON_SOSPECHOSO,3,0.60,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0007114,2026-04-13T02:09:57Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_07
AL0001387,PATRON_SOSPECHOSO,3,0.54,ABIERTA,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006971,2025-10-27T09:59:25Z,,false,R5_PATRON_RED|R7_GEO_MISMATCH,monitoreo_reforzado|validar_identidad,analista_08
AL0001388,PATRON_SOSPECHOSO,3,0.53,EN_INVESTIGACION,Alerta generada por PATRON_SOSPECHOSO en transaccion TX0006750,2025-11-01T15:44:54Z,,false,R5_PATRON_RED,monitoreo_reforzado|validar_identidad,analista_18
