tx_id,ubicacion_id,fecha_hora,precision_metros,metodo_geolocalizacion,riesgo_geo,es_vpn
TX0002547,U00051,2026-03-07T00:05:38Z,231,WIFI,4,false
TX0000067,U00122,2026-03-07T00:07:27Z,218,WIFI,4,false
TX0006066,U00103,2026-03-07T00:13:52Z,128,GPS,2,false
TX0002412,U00049,2026-03-07T00:20:03Z,320,IP,1,false
TX0007048,U00067,2026-03-07T00:42:19Z,277,GPS,2,false
TX0004988,U00016,2026-03-07T00:58:23Z,66,GPS,2,false
TX0006485,U00145,2026-03-07T01:06:14Z,66,IP,3,false
TX0002716,U00101,2026-03-07T02:53:04Z,38,GPS,5,false
TX0002966,U00081,2026-03-07T03:04:57Z,26,GPS,4,false
TX0003795,U00050,2026-03-07T04:39:48Z,319,WIFI,5,false
TX0006697,U00026,2026-03-07T05:31:23Z,329,WIFI,3,false
TX0001039,U00136,2026-03-07T06:27:06Z,275,TORRE_CELULAR,4,true
TX0007753,U00158,2026-03-07T06:33:12Z,82,IP,3,false
TX0002814,U00139,2026-03-07T06:47:55Z,325,IP,4,true
TX0005164,U00119,2026-03-07T07:00:57Z,287,GPS,3,false
TX0006264,U00145,2026-03-07T07:05:20Z,190,TORRE_CELULAR,3,false
TX0006563,U00125,2026-03-07T07:13:15Z,120,GPS,5,false
TX0002642,U00023,2026-03-07T07:43:03Z,350,IP,3,false
TX0005573,U00101,2026-03-07T07:56:08Z,32,IP,5,false
TX0007895,U00001,2026-03-07T08:45:06Z,65,GPS,4,false
TX0000774,U00049,2026-03-07T08:52:56Z,233,IP,1,false
TX0007017,U00001,2026-03-07T09:38:50Z,83,TORRE_CELULAR,4,false
TX0006684,U00049,2026-03-07T10:27:53Z,49,GPS,1,false
TX0008003,U00145,2026-03-07T10:29:19Z,94,IP,3,false
TX0001921,U00090,2026-03-07T10:43:03Z,174,GPS,1,true
TX0004908,U00074,2026-03-07T10:49:25Z,190,IP,5,false
TX0002975,U00098,2026-03-07T10:58:56Z,186,IP,5,false
TX0000559,U00147,2026-03-07T11:23:00Z,116,TORRE_CELULAR,5,false
TX0001437,U00097,2026-03-07T11:36:11Z,290,GPS,4,false
TX0005770,U00146,2026-03-07T11:49:20Z,131,GPS,5,false
TX0005433,U00051,2026-03-07T12:24:47Z,191,IP,4,false
TX0003516,U00073,2026-03-07T13:07:51Z,324,IP,1,false
TX0008958,U00122,2026-03-07T13:42:11Z,59,GPS,4,false
TX0004717,U00067,2026-03-07T13:50:50Z,144,IP,2,false
TX0000487,U00146,2026-03-07T14:43:14Z,95,GPS,5,false
TX0006576,U00098,2026-03-07T14:49:25Z,91,IP,5,false
TX0000758,U00148,2026-03-07T14:53:52Z,288,GPS,3,false
TX0007124,U00029,2026-03-07T15:39:16Z,45,GPS,5,false
TX0004149,U00025,2026-03-07T16:49:43Z,80,GPS,1,false
TX0004643,U00059,2026-03-07T17:00:20Z,307,IP,5,false
TX0004373,U00141,2026-03-07T17:14:46Z,111,IP,2,false
TX0000291,U00122,2026-03-07T18:00:44Z,109,GPS,4,true
TX0004402,U00155,2026-03-07T18:04:00Z,209,WIFI,3,false
TX0004543,U00122,2026-03-07T18:18:42Z,239,GPS,4,false
TX0004770,U00159,2026-03-07T19:28:25Z,43,GPS,4,false
TX0008050,U00115,2026-03-07T20:15:55Z,158,GPS,3,false
TX0007876,U00027,2026-03-07T20:21:12Z,270,IP,2,false
TX0007918,U00001,2026-03-07T20:29:55Z,72,WIFI,4,false
TX0002040,U00098,2026-03-07T20:42:16Z,107,IP,5,false
TX0001687,U00105,2026-03-07T21:24:02Z,258,TORRE_CELULAR,3,false
TX0003318,U00140,2026-03-07T21:48:44Z,268,GPS,3,false
TX0008877,U00011,2026-03-07T21:56:45Z,31,TORRE_CELULAR,4,false
TX0004969,U00122,2026-03-07T22:14:40Z,30,IP,4,false
TX0004116,U00145,2026-03-07T23:23:38Z,150,TORRE_CELULAR,3,false
TX0004950,U00137,2026-03-07T23:38:36Z,281,IP,4,false
TX0005289,U00003,2026-03-07T23:58:45Z,203,WIFI,5,false
TX0008663,U00050,2026-03-08T00:30:40Z,69,GPS,5,false
TX0002704,U00074,2026-03-08T00:51:50Z,300,GPS,5,false
TX0004892,U00027,2026-03-08T01:36:15Z,118,GPS,2,false
TX0001913,U00121,2026-03-08T01:39:42Z,103,IP,4,false
TX0004089,U00148,2026-03-08T01:51:32Z,349,IP,3,false
TX0008480,U00139,2026-03-08T03:17:40Z,192,TORRE_CELULAR,4,true
TX0003269,U00150,2026-03-08T04:42:28Z,52,IP,2,false
TX0006754,U00001,2026-03-08T04:42:59Z,179,WIFI,4,false
TX0004396,U00081,2026-03-08T04:52:12Z,79,GPS,4,false
TX0000122,U00029,2026-03-08T04:59:01Z,254,GPS,5,false
TX0002617,U00031,2026-03-08T05:15:42Z,54,GPS,4,false
TX0002978,U00126,2026-03-08T09:14:30Z,315,TORRE_CELULAR,4,false
TX0002012,U00144,2026-03-08T09:27:53Z,160,GPS,5,true
TX0001001,U00003,2026-03-08T10:29:45Z,283,GPS,5,false
TX0003527,U00026,2026-03-08T10:40:27Z,101,GPS,3,false
TX0006902,U00025,2026-03-08T11:03:44Z,233,TORRE_CELULAR,1,false
TX0008495,U00040,2026-03-08T11:25:32Z,240,IP,3,false
TX0002585,U00049,2026-03-08T11:26:45Z,266,GPS,1,false
TX0003464,U00145,2026-03-08T11:40:06Z,29,GPS,3,false
TX0001773,U00079,2026-03-08T11:47:35Z,212,GPS,3,false
TX0001635,U00117,2026-03-08T12:59:25Z,240,GPS,4,false
TX0008850,U00032,2026-03-08T12:59:47Z,215,GPS,5,false
TX0001757,U00130,2026-03-08T13:59:57Z,35,TORRE_CELULAR,5,false
TX0007825,U00001,2026-03-08T14:20:10Z,134,GPS,4,false
TX0000210,U00099,2026-03-08T14:34:31Z,62,TORRE_CELULAR,5,false
TX0001195,U00099,2026-03-08T14:34:44Z,98,WIFI,5,false
TX0000322,U00160,2026-03-08T14:36:03Z,163,IP,1,false
TX0005360,U00083,2026-03-08T15:18:09Z,134,GPS,5,false
TX0005291,U00130,2026-03-08T15:42:12Z,51,WIFI,5,false
TX0004407,U00099,2026-03-08T16:33:38Z,300,TORRE_CELULAR,5,false
TX0003281,U00050,2026-03-08T18:18:54Z,306,GPS,5,false
TX0008153,U00014,2026-03-08T18:34:15Z,206,GPS,3,true
TX0004029,U00122,2026-03-08T18:43:27Z,249,GPS,4,false
TX0003694,U00146,2026-03-08T18:47:06Z,142,GPS,5,false
TX0006190,U00002,2026-03-08T18:53:35Z,231,WIFI,3,false
TX0004487,U00022,2026-03-08T19:16:07Z,113,GPS,5,false
TX0001403,U00088,2026-03-08T21:52:25Z,51,TORRE_CELULAR,2,false
TX0004820,U00027,2026-03-08T22:11:48Z,16,IP,2,false
TX0005022,U00111,2026-03-09T00:06:55Z,46,GPS,1,false
TX0003326,U00001,2026-03-09T00:12:41Z,172,GPS,4,false
TX0007703,U00152,2026-03-09T00:21:43Z,37,IP,2,false
TX0001160,U00077,2026-03-09T00:57:45Z,318,WIFI,5,false
TX0008749,U00087,2026-03-09T01:20:02Z,165,GPS,3,false
TX0001219,U00151,2026-03-09T01:20:32Z,262,IP,3,false
TX0008205,U00121,2026-03-09T01:20:39Z,37,GPS,4,false
TX0001491,U00097,2026-03-09T01:57:43Z,312,IP,4,false
TX0005635,U00075,2026-03-09T02:38:28Z,160,GPS,2,false
TX0007195,U00160,2026-03-09T02:43:41Z,109,GPS,1,false
TX0008190,U00097,2026-03-09T03:44:40Z,196,TORRE_CELULAR,4,false
TX0003380,U00074,2026-03-09T05:03:30Z,344,WIFI,5,false
TX0002111,U00098,2026-03-09T05:12:13Z,320,GPS,5,false
TX0000132,U00027,2026-03-09T05:25:45Z,265,TORRE_CELULAR,2,false
TX0002870,U00041,2026-03-09T06:31:34Z,200,IP,4,false
TX0006215,U00074,2026-03-09T07:43:30Z,233,GPS,5,false
TX0000069,U00025,2026-03-09T07:52:00Z,54,WIFI,1,false
TX0005465,U00148,2026-03-09T08:02:12Z,115,WIFI,3,false
TX0001186,U00152,2026-03-09T08:44:23Z,202,GPS,2,false
TX0000427,U00035,2026-03-09T09:13:37Z,80,GPS,3,false
TX0001375,U00004,2026-03-09T10:23:15Z,230,IP,4,false
TX0005834,U00051,2026-03-09T10:43:04Z,139,GPS,4,false
TX0005785,U00151,2026-03-09T11:18:23Z,46,TORRE_CELULAR,3,false
TX0008677,U00052,2026-03-09T11:38:15Z,187,WIFI,5,false
TX0002588,U00081,2026-03-09T11:51:22Z,288,GPS,4,false
TX0002787,U00026,2026-03-09T12:33:26Z,143,TORRE_CELULAR,3,false
TX0003439,U00122,2026-03-09T13:47:49Z,256,IP,4,false
TX0008060,U00051,2026-03-09T15:10:53Z,105,IP,4,false
TX0007347,U00097,2026-03-09T15:50:17Z,307,GPS,4,true
TX0000942,U00086,2026-03-09T17:13:30Z,215,WIFI,3,false
TX0004857,U00091,2026-03-09T18:00:07Z,176,WIFI,2,false
TX0001565,U00145,2026-03-09T18:10:42Z,66,IP,3,false
TX0004180,U00147,2026-03-09T18:59:35Z,154,GPS,5,false
TX0007863,U00052,2026-03-09T21:38:15Z,161,GPS,5,true
TX0001521,U00026,2026-03-09T22:51:37Z,237,GPS,3,false
TX0008699,U00051,2026-03-09T23:12:00Z,283,GPS,4,false
TX0002630,U00098,2026-03-09T23:49:57Z,327,IP,5,false
TX0007765,U00020,2026-03-10T00:04:12Z,110,TORRE_CELULAR,1,false
TX0007719,U00140,2026-03-10T00:39:21Z,35,IP,3,false
TX0003416,U00099,2026-03-10T01:39:01Z,218,GPS,5,false
TX0003986,U00148,2026-03-10T02:14:42Z,341,TORRE_CELULAR,3,false
TX0002079,U00076,2026-03-10T02:42:38Z,185,WIFI,5,false
TX0006620,U00133,2026-03-10T02:43:47Z,324,WIFI,4,false
TX0008357,U00092,2026-03-10T03:23:16Z,322,WIFI,4,false
TX0006291,U00025,2026-03-10T04:26:31Z,347,TORRE_CELULAR,1,false
TX0004569,U00130,2026-03-10T04:55:35Z,236,TORRE_CELULAR,5,true
TX0000188,U00113,2026-03-10T05:13:58Z,320,IP,3,false
TX0005423,U00053,2026-03-10T05:29:21Z,164,IP,5,false
TX0007890,U00148,2026-03-10T05:30:03Z,170,WIFI,3,false
TX0000528,U00074,2026-03-10T05:40:15Z,250,TORRE_CELULAR,5,false
TX0002253,U00107,2026-03-10T07:59:35Z,273,TORRE_CELULAR,3,false
TX0000833,U00020,2026-03-10T08:08:37Z,255,IP,1,true
TX0002240,U00031,2026-03-10T08:45:35Z,15,GPS,4,false
TX0000583,U00027,2026-03-10T09:03:48Z,254,IP,2,false
TX0005909,U00121,2026-03-10T10:28:56Z,155,WIFI,4,false
TX0006919,U00073,2026-03-10T10:55:20Z,164,TORRE_CELULAR,1,false
TX0004716,U00103,2026-03-10T11:10:20Z,23,GPS,2,false
TX0005254,U00111,2026-03-10T11:46:30Z,258,IP,1,true
TX0005722,U00115,2026-03-10T12:05:42Z,230,IP,3,false
TX0003141,U00027,2026-03-10T12:12:23Z,162,GPS,2,false
TX0007325,U00080,2026-03-10T12:30:39Z,269,WIFI,4,false
TX0006338,U00068,2026-03-10T13:37:56Z,214,TORRE_CELULAR,1,false
TX0007983,U00075,2026-03-10T13:47:28Z,76,IP,2,false
TX0004336,U00049,2026-03-10T14:06:13Z,40,WIFI,1,false
TX0005343,U00064,2026-03-10T14:42:35Z,251,WIFI,3,true
TX0001331,U00146,2026-03-10T14:46:13Z,310,GPS,5,false
TX0000354,U00121,2026-03-10T15:41:25Z,132,GPS,4,false
TX0001669,U00050,2026-03-10T15:49:37Z,234,GPS,5,false
TX0002237,U00121,2026-03-10T17:05:26Z,68,GPS,4,false
TX0000218,U00068,2026-03-10T17:23:43Z,75,GPS,1,false
TX0008012,U00121,2026-03-10T17:29:56Z,330,IP,4,false
TX0002641,U00123,2026-03-10T17:39:09Z,23,IP,2,false
TX0000599,U00144,2026-03-10T17:57:57Z,227,GPS,5,false
TX0006105,U00122,2026-03-10T18:15:11Z,248,TORRE_CELULAR,4,true
TX0002501,U00017,2026-03-10T18:28:03Z,45,WIFI,4,false
TX0000108,U00051,2026-03-10T18:32:58Z,256,GPS,4,false
TX0000737,U00075,2026-03-10T18:47:48Z,124,GPS,2,false
TX0000885,U00076,2026-03-10T18:50:50Z,224,GPS,5,true
TX0004279,U00064,2026-03-10T19:06:04Z,178,TORRE_CELULAR,3,false
TX0001930,U00011,2026-03-10T20:55:55Z,275,WIFI,4,false
TX0004074,U00157,2026-03-10T21:03:08Z,160,TORRE_CELULAR,4,true
TX0000755,U00001,2026-03-10T21:37:00Z,28,GPS,4,false
TX0004709,U00091,2026-03-10T22:05:18Z,346,GPS,2,false
TX0005338,U00154,2026-03-10T22:29:29Z,130,GPS,5,false
TX0003059,U00078,2026-03-10T22:48:56Z,338,GPS,3,false
TX0001802,U00102,2026-03-10T23:03:16Z,218,IP,3,false
TX0003407,U00146,2026-03-10T23:39:20Z,107,GPS,5,false
TX0004732,U00017,2026-03-11T01:26:45Z,201,GPS,4,false
TX0000280,U00001,2026-03-11T01:42:43Z,211,GPS,4,false
TX0007678,U00137,2026-03-11T02:05:25Z,138,WIFI,4,false
TX0001602,U00145,2026-03-11T02:25:51Z,47,GPS,3,false
TX0003657,U00008,2026-03-11T02:42:45Z,63,TORRE_CELULAR,2,false
TX0008486,U00097,2026-03-11T03:09:45Z,228,IP,4,true
TX0001970,U00074,2026-03-11T03:32:08Z,268,GPS,5,false
TX0000586,U00127,2026-03-11T04:02:02Z,349,GPS,2,false
TX0002078,U00143,2026-03-11T04:33:24Z,275,TORRE_CELULAR,4,false
TX0003138,U00103,2026-03-11T05:40:46Z,93,TORRE_CELULAR,2,false
TX0008938,U00073,2026-03-11T06:28:29Z,199,WIFI,1,false
TX0005539,U00040,2026-03-11T07:54:40Z,21,GPS,3,true
TX0004002,U00148,2026-03-11T07:59:00Z,37,TORRE_CELULAR,3,false
TX0001598,U00003,2026-03-11T08:09:20Z,167,GPS,5,false
TX0000065,U00036,2026-03-11T08:24:14Z,232,TORRE_CELULAR,5,false
TX0001266,U00121,2026-03-11T08:50:40Z,226,WIFI,4,false
TX0006261,U00050,2026-03-11T08:57:52Z,68,WIFI,5,false
TX0002920,U00012,2026-03-11T09:10:00Z,122,WIFI,2,false
TX0008234,U00059,2026-03-11T09:19:53Z,175,WIFI,5,false
TX0003992,U00034,2026-03-11T09:27:39Z,113,GPS,2,false
TX0001322,U00154,2026-03-11T10:26:00Z,238,IP,5,false
TX0007840,U00124,2026-03-11T12:01:45Z,303,IP,5,false
TX0001810,U00025,2026-03-11T12:24:19Z,339,GPS,1,true
TX0007056,U00154,2026-03-11T13:46:22Z,324,IP,5,false
TX0004640,U00122,2026-03-11T14:26:05Z,94,GPS,4,false
TX0002863,U00123,2026-03-11T14:58:54Z,110,GPS,2,false
TX0000063,U00155,2026-03-11T15:02:11Z,52,IP,3,false
TX0006775,U00048,2026-03-11T15:06:13Z,344,GPS,3,false
TX0007052,U00001,2026-03-11T15:41:10Z,107,IP,4,false
TX0005472,U00009,2026-03-11T15:51:43Z,274,GPS,5,false
TX0008146,U00102,2026-03-11T16:07:38Z,265,GPS,3,false
TX0000295,U00050,2026-03-11T16:54:21Z,167,TORRE_CELULAR,5,false
TX0007653,U00064,2026-03-11T16:57:50Z,337,GPS,3,false
TX0002605,U00075,2026-03-11T18:06:23Z,35,GPS,2,false
TX0008294,U00006,2026-03-11T19:20:13Z,33,TORRE_CELULAR,2,false
TX0004192,U00004,2026-03-11T19:51:14Z,338,WIFI,4,false
TX0000478,U00028,2026-03-11T20:30:12Z,244,TORRE_CELULAR,3,true
TX0004781,U00097,2026-03-11T20:43:06Z,286,WIFI,4,false
TX0007995,U00157,2026-03-11T22:11:10Z,214,IP,4,false
TX0008248,U00097,2026-03-12T00:41:30Z,286,GPS,4,false
TX0008627,U00031,2026-03-12T01:22:20Z,327,TORRE_CELULAR,4,false
TX0008802,U00003,2026-03-12T01:56:09Z,290,WIFI,5,false
TX0003560,U00054,2026-03-12T01:59:46Z,330,GPS,4,true
TX0005352,U00079,2026-03-12T02:00:16Z,238,IP,3,false
TX0007253,U00031,2026-03-12T02:11:40Z,294,IP,4,false
TX0001686,U00001,2026-03-12T02:30:15Z,340,GPS,4,false
TX0008761,U00025,2026-03-12T03:31:05Z,98,GPS,1,false
TX0007820,U00100,2026-03-12T03:38:00Z,153,GPS,3,false
TX0002610,U00151,2026-03-12T03:50:00Z,302,IP,3,false
TX0001368,U00042,2026-03-12T04:13:15Z,220,GPS,2,true
TX0002513,U00055,2026-03-12T04:25:34Z,248,TORRE_CELULAR,3,false
TX0000869,U00122,2026-03-12T06:04:52Z,132,GPS,4,true
TX0008096,U00095,2026-03-12T06:59:44Z,28,GPS,3,true
TX0003383,U00118,2026-03-12T07:04:04Z,92,GPS,4,false
TX0004641,U00160,2026-03-12T07:14:18Z,341,TORRE_CELULAR,1,false
TX0001977,U00049,2026-03-12T07:56:45Z,94,IP,1,false
TX0001494,U00151,2026-03-12T08:15:23Z,291,GPS,3,false
TX0007240,U00146,2026-03-12T08:43:09Z,196,IP,5,false
TX0003696,U00027,2026-03-12T09:04:28Z,152,WIFI,2,false
TX0007087,U00052,2026-03-12T09:29:32Z,160,WIFI,5,false
TX0006112,U00145,2026-03-12T09:40:07Z,287,GPS,3,false
TX0007970,U00097,2026-03-12T09:51:05Z,119,TORRE_CELULAR,4,false
TX0005253,U00055,2026-03-12T09:52:29Z,128,TORRE_CELULAR,3,false
TX0007885,U00080,2026-03-12T10:29:32Z,15,GPS,4,false
TX0007013,U00148,2026-03-12T11:22:40Z,88,GPS,3,false
TX0007014,U00041,2026-03-12T11:40:41Z,257,GPS,4,true
TX0006864,U00010,2026-03-12T11:45:48Z,129,WIFI,5,false
TX0003832,U00011,2026-03-12T11:59:58Z,52,WIFI,4,true
TX0001315,U00025,2026-03-12T12:04:16Z,213,GPS,1,false
TX0006077,U00071,2026-03-12T12:35:57Z,38,IP,5,false
TX0004760,U00009,2026-03-12T12:58:07Z,296,GPS,5,false
TX0000808,U00147,2026-03-12T13:26:45Z,173,GPS,5,false
TX0003455,U00002,2026-03-12T13:48:27Z,64,GPS,3,false
TX0002464,U00073,2026-03-12T13:56:48Z,305,TORRE_CELULAR,1,false
TX0007607,U00053,2026-03-12T15:45:01Z,248,GPS,5,true
TX0001518,U00071,2026-03-12T16:19:44Z,301,GPS,5,true
TX0003163,U00047,2026-03-12T16:34:28Z,155,IP,5,false
TX0003334,U00119,2026-03-12T17:10:38Z,103,GPS,3,false
TX0005064,U00099,2026-03-12T17:33:13Z,86,WIFI,5,false
TX0006477,U00001,2026-03-12T17:38:26Z,105,IP,4,false
TX0004859,U00149,2026-03-12T17:44:04Z,170,WIFI,5,false
TX0008704,U00074,2026-03-12T18:04:40Z,349,TORRE_CELULAR,5,false
TX0003348,U00001,2026-03-12T18:05:05Z,185,WIFI,4,false
TX0007977,U00099,2026-03-12T18:27:13Z,239,WIFI,5,false
TX0003299,U00042,2026-03-12T18:58:07Z,68,TORRE_CELULAR,2,true
TX0007389,U00041,2026-03-12T20:08:43Z,26,WIFI,4,true
TX0000071,U00149,2026-03-12T21:23:50Z,77,IP,5,false
TX0000654,U00049,2026-03-12T21:44:05Z,150,GPS,1,false
TX0008837,U00049,2026-03-12T22:57:47Z,92,TORRE_CELULAR,1,false
TX0006068,U00142,2026-03-12T23:13:32Z,200,GPS,3,false
TX0008587,U00052,2026-03-13T00:08:47Z,328,WIFI,5,false
TX0003523,U00140,2026-03-13T01:11:55Z,20,GPS,3,true
TX0002315,U00097,2026-03-13T01:39:08Z,180,IP,4,false
TX0005838,U00004,2026-03-13T02:38:27Z,35,IP,4,false
TX0002121,U00003,2026-03-13T03:03:18Z,297,IP,5,false
TX0005955,U00090,2026-03-13T03:59:20Z,175,GPS,1,false
TX0003395,U00009,2026-03-13T04:42:05Z,27,IP,5,false
TX0002593,U00081,2026-03-13T05:19:00Z,148,GPS,4,false
TX0005265,U00099,2026-03-13T06:14:23Z,20,TORRE_CELULAR,5,false
TX0000534,U00082,2026-03-13T06:33:30Z,130,GPS,5,false
TX0007356,U00075,2026-03-13T06:49:40Z,318,WIFI,2,false
TX0005480,U00125,2026-03-13T07:10:04Z,152,IP,5,false
TX0003850,U00102,2026-03-13T07:32:10Z,203,TORRE_CELULAR,3,false
TX0001411,U00151,2026-03-13T08:26:29Z,75,IP,3,false
TX0003333,U00097,2026-03-13T09:02:07Z,259,GPS,4,false
TX0000240,U00146,2026-03-13T09:16:00Z,236,WIFI,5,false
TX0005789,U00025,2026-03-13T10:24:49Z,41,TORRE_CELULAR,1,false
TX0003083,U00049,2026-03-13T10:25:00Z,158,TORRE_CELULAR,1,false
TX0008859,U00003,2026-03-13T10:29:18Z,339,WIFI,5,false
TX0007686,U00051,2026-03-13T11:06:56Z,187,GPS,4,false
TX0005015,U00152,2026-03-13T11:10:54Z,268,IP,2,false
TX0000569,U00009,2026-03-13T11:19:28Z,69,IP,5,false
TX0005696,U00027,2026-03-13T11:36:52Z,96,TORRE_CELULAR,2,false
TX0002802,U00122,2026-03-13T11:37:37Z,54,GPS,4,false
TX0007018,U00114,2026-03-13T13:02:12Z,290,IP,3,false
TX0001563,U00002,2026-03-13T13:29:47Z,39,GPS,3,false
TX0005952,U00147,2026-03-13T13:40:15Z,32,GPS,5,false
TX0003197,U00074,2026-03-13T14:40:47Z,303,IP,5,false
TX0005373,U00147,2026-03-13T14:53:49Z,57,IP,5,false
TX0006181,U00111,2026-03-13T15:05:29Z,281,GPS,1,false
TX0006341,U00056,2026-03-13T15:16:16Z,146,GPS,4,false
TX0006995,U00097,2026-03-13T15:20:02Z,35,GPS,4,false
TX0003781,U00147,2026-03-13T15:27:19Z,110,IP,5,false
TX0008582,U00099,2026-03-13T15:32:36Z,337,TORRE_CELULAR,5,false
TX0004241,U00050,2026-03-13T15:41:30Z,99,IP,5,false
TX0007213,U00067,2026-03-13T15:45:43Z,118,TORRE_CELULAR,2,false
TX0002689,U00123,2026-03-13T15:56:03Z,151,WIFI,2,false
TX0005545,U00098,2026-03-13T17:14:08Z,260,IP,5,true
TX0005899,U00150,2026-03-13T17:14:42Z,196,WIFI,2,false
TX0006584,U00003,2026-03-13T17:53:05Z,322,WIFI,5,false
TX0007912,U00062,2026-03-13T18:21:35Z,331,IP,5,false
TX0007543,U00069,2026-03-13T18:24:14Z,165,WIFI,1,false
TX0002208,U00025,2026-03-13T18:54:41Z,34,GPS,1,false
TX0003472,U00098,2026-03-13T19:28:52Z,68,IP,5,false
TX0001245,U00033,2026-03-13T19:32:25Z,291,IP,3,false
TX0006248,U00001,2026-03-13T19:35:43Z,130,GPS,4,false
TX0006700,U00037,2026-03-13T19:37:18Z,125,IP,4,true
TX0000884,U00034,2026-03-13T19:47:55Z,287,WIFI,2,false
TX0008943,U00123,2026-03-13T20:16:59Z,264,WIFI,2,false
TX0004436,U00050,2026-03-13T20:28:00Z,81,IP,5,false
TX0003124,U00143,2026-03-13T21:01:29Z,257,WIFI,4,false
TX0006566,U00050,2026-03-13T22:22:21Z,29,GPS,5,false
TX0006121,U00049,2026-03-13T22:32:06Z,195,TORRE_CELULAR,1,false
TX0001444,U00077,2026-03-13T23:29:55Z,47,GPS,5,true
TX0004507,U00056,2026-03-13T23:45:13Z,282,GPS,4,false
TX0001761,U00074,2026-03-13T23:55:27Z,90,IP,5,true
TX0006794,U00084,2026-03-14T00:22:16Z,101,GPS,4,false
TX0004606,U00147,2026-03-14T00:48:57Z,116,WIFI,5,true
TX0001618,U00099,2026-03-14T02:09:00Z,178,GPS,5,false
TX0003991,U00027,2026-03-14T02:27:34Z,108,TORRE_CELULAR,2,false
TX0003139,U00025,2026-03-14T02:56:36Z,335,WIFI,1,false
TX0004356,U00035,2026-03-14T03:44:44Z,340,GPS,3,false
TX0006640,U00086,2026-03-14T04:20:21Z,163,TORRE_CELULAR,3,false
TX0007387,U00001,2026-03-14T04:26:55Z,15,TORRE_CELULAR,4,false
TX0001789,U00052,2026-03-14T04:58:02Z,55,GPS,5,false
TX0003125,U00049,2026-03-14T05:05:16Z,300,GPS,1,false
TX0008605,U00049,2026-03-14T05:15:30Z,82,WIFI,1,false
TX0004948,U00049,2026-03-14T05:53:24Z,315,WIFI,1,false
TX0007968,U00099,2026-03-14T06:18:24Z,113,GPS,5,false
TX0003260,U00049,2026-03-14T06:34:00Z,211,WIFI,1,false
TX0008700,U00151,2026-03-14T06:35:25Z,332,GPS,3,false
TX0002853,U00005,2026-03-14T08:26:58Z,335,TORRE_CELULAR,3,false
TX0002095,U00091,2026-03-14T08:29:10Z,234,TORRE_CELULAR,2,false
TX0005896,U00051,2026-03-14T08:38:42Z,276,GPS,4,false
TX0007176,U00050,2026-03-14T09:37:31Z,211,WIFI,5,false
TX0003425,U00098,2026-03-14T09:42:29Z,231,WIFI,5,false
TX0002230,U00098,2026-03-14T09:56:48Z,59,IP,5,false
TX0002791,U00003,2026-03-14T11:46:27Z,237,GPS,5,false
TX0003173,U00049,2026-03-14T12:02:18Z,281,WIFI,1,false
TX0002175,U00074,2026-03-14T12:39:47Z,323,TORRE_CELULAR,5,false
TX0000445,U00099,2026-03-14T12:40:19Z,337,GPS,5,false
TX0005060,U00049,2026-03-14T12:59:37Z,109,GPS,1,false
TX0004749,U00063,2026-03-14T13:01:03Z,89,GPS,4,false
TX0001594,U00002,2026-03-14T13:10:32Z,335,GPS,3,false
TX0008245,U00001,2026-03-14T13:27:09Z,72,GPS,4,false
TX0002732,U00003,2026-03-14T13:52:17Z,132,IP,5,true
TX0000547,U00001,2026-03-14T14:09:12Z,41,GPS,4,true
TX0003809,U00073,2026-03-14T14:24:25Z,315,GPS,1,false
TX0006199,U00075,2026-03-14T14:56:25Z,231,TORRE_CELULAR,2,false
TX0000074,U00146,2026-03-14T15:00:50Z,139,TORRE_CELULAR,5,true
TX0005948,U00075,2026-03-14T15:13:10Z,281,TORRE_CELULAR,2,false
TX0003984,U00159,2026-03-14T15:41:00Z,289,WIFI,4,true
TX0006800,U00014,2026-03-14T15:51:21Z,41,WIFI,3,false
TX0004554,U00121,2026-03-14T16:02:44Z,164,TORRE_CELULAR,4,false
TX0000041,U00058,2026-03-14T17:52:06Z,189,GPS,3,false
TX0003860,U00027,2026-03-14T17:56:02Z,345,GPS,2,false
TX0000116,U00057,2026-03-14T19:06:49Z,170,GPS,4,false
TX0003876,U00145,2026-03-14T19:29:20Z,40,WIFI,3,false
TX0007897,U00132,2026-03-14T21:00:56Z,226,IP,2,false
TX0007808,U00001,2026-03-14T21:09:00Z,344,GPS,4,false
TX0002302,U00122,2026-03-14T21:15:39Z,346,IP,4,false
TX0000760,U00047,2026-03-14T21:20:43Z,268,GPS,5,false
TX0008461,U00147,2026-03-14T21:21:35Z,253,WIFI,5,false
TX0004143,U00123,2026-03-14T22:19:06Z,277,WIFI,2,false
TX0005247,U00075,2026-03-14T22:26:18Z,74,WIFI,2,false
TX0002620,U00025,2026-03-14T22:26:57Z,249,GPS,1,false
TX0004649,U00071,2026-03-14T22:30:39Z,201,TORRE_CELULAR,5,false
TX0001707,U00059,2026-03-14T22:47:09Z,264,GPS,5,false
TX0005723,U00102,2026-03-14T23:04:31Z,183,GPS,3,true
TX0003458,U00058,2026-03-14T23:37:59Z,299,GPS,3,false
TX0006691,U00040,2026-03-14T23:54:44Z,147,WIFI,3,false
TX0002776,U00075,2026-03-15T00:21:17Z,340,IP,2,false
TX0001417,U00007,2026-03-15T01:11:04Z,314,IP,5,false
TX0006491,U00027,2026-03-15T01:17:26Z,310,IP,2,false
