tx_id,comercio_id,terminal_id,canal_pago,autorizacion,comision_pct,fecha_hora
TX0000542,M000418,TERM-17740,WEB,AUTH-455896,1.93,2026-04-04T22:51:16Z
TX0008513,M000290,TERM-16997,WEB,AUTH-421152,4.04,2026-04-05T00:56:25Z
TX0008557,M000215,TERM-43224,WEB,AUTH-782887,0.79,2026-04-05T01:56:04Z
TX0003780,M000198,TERM-51903,WEB,AUTH-527277,3.63,2026-04-05T03:35:30Z
TX0008554,M000070,TERM-50160,WEB,AUTH-549365,2.74,2026-04-05T03:56:22Z
TX0008377,M000157,TERM-82249,WEB,AUTH-751731,2.31,2026-04-05T04:21:01Z
TX0000141,M000228,TERM-71952,APP,AUTH-273417,1.32,2026-04-05T04:25:51Z
TX0000738,M000154,TERM-38399,APP,AUTH-900345,0.73,2026-04-05T04:56:06Z
TX0003758,M000102,TERM-51083,APP,AUTH-885736,2.96,2026-04-05T05:48:11Z
TX0006601,M000135,TERM-91007,APP,AUTH-342187,1.07,2026-04-05T05:53:56Z
TX0005971,M000323,TERM-90556,WEB,AUTH-959989,2.74,2026-04-05T06:09:46Z
TX0002340,M000185,TERM-65239,APP,AUTH-954775,2.04,2026-04-05T06:27:03Z
TX0005155,M000169,TERM-35220,WEB,AUTH-927894,3.97,2026-04-05T06:36:22Z
TX0006149,M000053,TERM-47329,APP,AUTH-303247,4.17,2026-04-05T08:23:44Z
TX0008470,M000428,TERM-23642,APP,AUTH-150909,3.63,2026-04-05T08:34:23Z
TX0003000,M000326,TERM-32998,WEB,AUTH-883430,2.42,2026-04-05T09:45:20Z
TX0005670,M000320,TERM-83858,POS,AUTH-859950,2.53,2026-04-05T10:08:14Z
TX0008348,M000006,TERM-48595,POS,AUTH-803034,1.91,2026-04-05T11:57:45Z
TX0005558,M000354,TERM-99367,WEB,AUTH-710077,1.60,2026-04-05T12:52:05Z
TX0008427,M000116,TERM-47773,WEB,AUTH-970075,3.92,2026-04-05T14:25:54Z
TX0003228,M000398,TERM-70439,APP,AUTH-428963,1.32,2026-04-05T14:30:52Z
TX0003935,M000144,TERM-43256,POS,AUTH-226599,4.05,2026-04-05T14:34:29Z
TX0003944,M000284,TERM-60272,POS,AUTH-945533,2.20,2026-04-05T14:43:05Z
TX0004824,M000157,TERM-38724,APP,AUTH-766763,2.09,2026-04-05T15:13:28Z
TX0000246,M000025,TERM-73577,WEB,AUTH-537619,1.60,2026-04-05T16:19:54Z
TX0007675,M000122,TERM-91316,APP,AUTH-177406,3.47,2026-04-05T19:47:34Z
TX0005812,M000119,TERM-11558,APP,AUTH-326258,3.14,2026-04-05T20:17:32Z
TX0004344,M000157,TERM-41483,APP,AUTH-846496,3.02,2026-04-05T20:25:48Z
TX0000142,M000442,TERM-67038,POS,AUTH-438462,3.48,2026-04-05T20:37:42Z
TX0005355,M000301,TERM-94790,APP,AUTH-154179,1.03,2026-04-05T20:57:12Z
TX0000906,M000141,TERM-92580,APP,AUTH-497182,3.43,2026-04-05T21:57:46Z
TX0005006,M000208,TERM-43172,POS,AUTH-851924,0.69,2026-04-05T22:13:50Z
TX0004896,M000340,TERM-20532,POS,AUTH-149792,2.99,2026-04-06T01:41:47Z
TX0006260,M000307,TERM-82052,WEB,AUTH-500692,2.66,2026-04-06T02:37:18Z
TX0001883,M000281,TERM-55318,WEB,AUTH-535857,3.82,2026-04-06T05:18:46Z
TX0005411,M000187,TERM-73900,WEB,AUTH-320390,2.89,2026-04-06T05:49:05Z
TX0007333,M000209,TERM-90822,APP,AUTH-894294,3.37,2026-04-06T09:04:09Z
TX0002981,M000090,TERM-87400,APP,AUTH-812960,3.92,2026-04-06T10:47:13Z
TX0005827,M000129,TERM-42081,POS,AUTH-184270,1.51,2026-04-06T13:47:30Z
TX0001396,M000336,TERM-63445,APP,AUTH-786466,4.08,2026-04-06T16:55:46Z
TX0004620,M000008,TERM-61612,APP,AUTH-924468,3.04,2026-04-06T18:49:22Z
TX0007621,M000221,TERM-31000,APP,AUTH-215349,1.76,2026-04-06T19:04:35Z
TX0007738,M000242,TERM-12789,WEB,AUTH-954273,4.06,2026-04-06T19:05:24Z
TX0007577,M000011,TERM-94243,POS,AUTH-958260,1.94,2026-04-06T19:49:38Z
TX0007585,M000186,TERM-99531,WEB,AUTH-632641,2.31,2026-04-06T20:56:58Z
TX0001084,M000079,TERM-77007,WEB,AUTH-292938,1.58,2026-04-06T21:55:46Z
TX0002932,M000286,TERM-50148,APP,AUTH-648738,3.84,2026-04-06T22:26:41Z
TX0008473,M000104,TERM-45741,WEB,AUTH-636758,2.76,2026-04-06T22:32:39Z
TX0007592,M000442,TERM-62070,APP,AUTH-348555,3.62,2026-04-06T22:43:53Z
TX0004098,M000284,TERM-47755,WEB,AUTH-937091,3.20,2026-04-07T01:13:53Z
TX0003493,M000222,TERM-86437,APP,AUTH-870633,1.09,2026-04-07T07:02:59Z
TX0000618,M000026,TERM-33614,APP,AUTH-417787,3.94,2026-04-07T07:44:21Z
TX0001545,M000291,TERM-39774,POS,AUTH-755559,1.12,2026-04-07T08:10:52Z
TX0007256,M000135,TERM-56872,APP,AUTH-493240,1.68,2026-04-07T08:31:01Z
TX0008581,M000403,TERM-23161,APP,AUTH-651512,1.33,2026-04-07T10:36:35Z
TX0004362,M000178,TERM-38923,APP,AUTH-637179,3.47,2026-04-07T10:52:10Z
TX0003328,M000249,TERM-30099,POS,AUTH-195263,0.87,2026-04-07T11:01:06Z
TX0000222,M000167,TERM-45555,WEB,AUTH-693278,1.54,2026-04-07T11:38:21Z
TX0001379,M000056,TERM-95976,WEB,AUTH-972585,1.68,2026-04-07T11:42:12Z
TX0007989,M000415,TERM-40044,WEB,AUTH-726650,2.46,2026-04-07T13:18:53Z
TX0002112,M000122,TERM-83180,WEB,AUTH-132603,2.49,2026-04-07T15:26:52Z
TX0008782,M000123,TERM-53604,POS,AUTH-180117,0.75,2026-04-07T15:29:08Z
TX0005644,M000413,TERM-78778,WEB,AUTH-666167,3.11,2026-04-07T16:11:41Z
TX0006871,M000268,TERM-50061,APP,AUTH-310841,2.75,2026-04-07T16:26:14Z
TX0000223,M000192,TERM-63364,APP,AUTH-629908,2.85,2026-04-07T16:55:16Z
TX0006413,M000383,TERM-18484,POS,AUTH-867555,0.60,2026-04-07T17:16:01Z
TX0004730,M000386,TERM-21233,APP,AUTH-969115,1.73,2026-04-07T17:45:22Z
TX0000432,M000171,TERM-24740,WEB,AUTH-116988,3.00,2026-04-07T22:22:34Z
TX0001542,M000182,TERM-88625,APP,AUTH-271656,0.61,2026-04-07T22:31:04Z
TX0000975,M000382,TERM-20218,WEB,AUTH-470713,1.07,2026-04-07T22:49:17Z
TX0004439,M000093,TERM-26596,WEB,AUTH-861964,3.73,2026-04-07T23:28:11Z
TX0003903,M000286,TERM-69587,APP,AUTH-184164,0.68,2026-04-08T01:01:09Z
TX0005036,M000087,TERM-34579,POS,AUTH-136650,1.57,2026-04-08T02:12:54Z
TX0008358,M000366,TERM-28404,WEB,AUTH-216466,1.20,2026-04-08T02:52:11Z
TX0000483,M000130,TERM-53785,POS,AUTH-571360,0.88,2026-04-08T02:53:30Z
TX0005207,M000142,TERM-75523,POS,AUTH-677849,2.16,2026-04-08T05:11:00Z
TX0007413,M000200,TERM-85889,POS,AUTH-605248,3.56,2026-04-08T06:31:33Z
TX0008894,M000312,TERM-51793,POS,AUTH-373746,3.69,2026-04-08T08:09:35Z
TX0005340,M000374,TERM-44340,APP,AUTH-557081,3.93,2026-04-08T08:42:34Z
TX0005991,M000318,TERM-85338,APP,AUTH-270180,2.86,2026-04-08T10:26:02Z
TX0006041,M000213,TERM-62339,WEB,AUTH-979911,4.02,2026-04-08T10:32:35Z
TX0006729,M000232,TERM-98834,WEB,AUTH-290671,3.87,2026-04-08T10:46:03Z
TX0003184,M000315,TERM-63032,APP,AUTH-276652,1.08,2026-04-08T11:39:42Z
TX0004268,M000156,TERM-88780,WEB,AUTH-799360,3.38,2026-04-08T12:07:11Z
TX0007614,M000117,TERM-36931,POS,AUTH-762553,2.69,2026-04-08T12:44:39Z
TX0004298,M000391,TERM-79798,WEB,AUTH-164489,3.05,2026-04-08T15:22:32Z
TX0003928,M000159,TERM-71176,POS,AUTH-358899,2.47,2026-04-08T17:38:25Z
TX0005151,M000138,TERM-11602,WEB,AUTH-512889,3.25,2026-04-08T18:10:25Z
TX0000329,M000225,TERM-39030,WEB,AUTH-376861,0.80,2026-04-08T18:11:03Z
TX0004382,M000370,TERM-98581,WEB,AUTH-948572,3.44,2026-04-08T19:02:55Z
TX0000862,M000249,TERM-62932,WEB,AUTH-543967,0.80,2026-04-08T19:19:34Z
TX0008219,M000241,TERM-69735,WEB,AUTH-405628,2.08,2026-04-08T20:11:21Z
TX0001982,M000191,TERM-20657,APP,AUTH-720093,1.41,2026-04-08T20:22:10Z
TX0003952,M000147,TERM-43024,APP,AUTH-998401,2.47,2026-04-08T21:52:39Z
TX0003201,M000327,TERM-89737,APP,AUTH-364241,0.87,2026-04-09T00:59:48Z
TX0006400,M000280,TERM-64441,APP,AUTH-770289,1.16,2026-04-09T02:25:37Z
TX0005108,M000273,TERM-71482,WEB,AUTH-828542,3.86,2026-04-09T02:50:19Z
TX0000938,M000424,TERM-79705,WEB,AUTH-789028,3.27,2026-04-09T03:06:26Z
TX0004919,M000163,TERM-98372,WEB,AUTH-918260,3.77,2026-04-09T03:12:44Z
TX0008814,M000266,TERM-45311,APP,AUTH-256438,3.00,2026-04-09T03:15:57Z
TX0004471,M000337,TERM-29393,APP,AUTH-863616,2.73,2026-04-09T03:41:57Z
TX0002973,M000418,TERM-57110,APP,AUTH-479672,3.22,2026-04-09T04:09:52Z
TX0002174,M000239,TERM-32895,WEB,AUTH-359417,1.33,2026-04-09T06:19:26Z
TX0007928,M000256,TERM-78257,APP,AUTH-629666,2.76,2026-04-09T06:48:02Z
TX0001286,M000122,TERM-40936,WEB,AUTH-815221,2.87,2026-04-09T08:23:56Z
TX0008621,M000142,TERM-74131,WEB,AUTH-741793,1.08,2026-04-09T10:09:01Z
TX0006903,M000023,TERM-24947,APP,AUTH-409516,3.38,2026-04-09T10:23:12Z
TX0006662,M000316,TERM-80894,APP,AUTH-449525,3.59,2026-04-09T11:20:41Z
TX0003154,M000220,TERM-53287,WEB,AUTH-884031,3.12,2026-04-09T11:30:08Z
TX0000476,M000261,TERM-83993,WEB,AUTH-930539,1.81,2026-04-09T12:00:53Z
TX0005133,M000283,TERM-48833,WEB,AUTH-916734,2.58,2026-04-09T12:45:27Z
TX0002418,M000018,TERM-92377,POS,AUTH-311369,3.37,2026-04-09T13:44:37Z
TX0008726,M000237,TERM-62548,APP,AUTH-875677,1.80,2026-04-09T15:00:32Z
TX0004681,M000421,TERM-41506,WEB,AUTH-581683,1.08,2026-04-09T16:04:55Z
TX0003927,M000217,TERM-90381,WEB,AUTH-893940,1.15,2026-04-09T17:17:43Z
TX0005792,M000321,TERM-10885,APP,AUTH-221487,2.56,2026-04-09T17:42:50Z
TX0008224,M000190,TERM-88694,WEB,AUTH-626624,2.07,2026-04-09T18:34:09Z
TX0001909,M000342,TERM-68512,APP,AUTH-379203,1.65,2026-04-09T19:11:43Z
TX0007803,M000410,TERM-85452,WEB,AUTH-345329,3.10,2026-04-09T19:19:04Z
TX0005280,M000245,TERM-44458,APP,AUTH-750797,2.05,2026-04-09T20:18:31Z
TX0004708,M000203,TERM-28359,WEB,AUTH-465577,1.80,2026-04-09T21:43:12Z
TX0002213,M000350,TERM-93857,APP,AUTH-950038,3.82,2026-04-09T22:45:34Z
TX0006598,M000400,TERM-86230,WEB,AUTH-938081,2.00,2026-04-09T23:16:07Z
TX0002437,M000387,TERM-45861,POS,AUTH-623401,3.58,2026-04-09T23:37:17Z
TX0003907,M000330,TERM-92149,WEB,AUTH-724018,1.36,2026-04-09T23:38:37Z
TX0004755,M000282,TERM-27976,POS,AUTH-985690,2.57,2026-04-10T00:28:10Z
TX0000912,M000201,TERM-28280,APP,AUTH-816488,1.34,2026-04-10T00:36:23Z
TX0001497,M000323,TERM-89636,APP,AUTH-618538,2.70,2026-04-10T01:23:09Z
TX0006727,M000303,TERM-84110,APP,AUTH-598499,2.04,2026-04-10T02:13:10Z
TX0000114,M000200,TERM-23445,WEB,AUTH-106315,3.93,2026-04-10T03:30:08Z
TX0006241,M000399,TERM-49062,POS,AUTH-141958,3.01,2026-04-10T05:43:20Z
TX0001698,M000312,TERM-99429,APP,AUTH-158698,3.48,2026-04-10T06:03:48Z
TX0000732,M000108,TERM-10321,APP,AUTH-780725,2.50,2026-04-10T06:11:45Z
TX0006331,M000328,TERM-94243,APP,AUTH-987145,3.73,2026-04-10T06:40:03Z
TX0003720,M000082,TERM-46439,WEB,AUTH-702391,2.77,2026-04-10T06:43:26Z
TX0007831,M000114,TERM-32701,APP,AUTH-791936,1.19,2026-04-10T08:18:51Z
TX0006296,M000215,TERM-80643,POS,AUTH-997794,0.65,2026-04-10T08:29:26Z
TX0000103,M000336,TERM-93934,POS,AUTH-220232,1.31,2026-04-10T08:42:32Z
TX0005274,M000098,TERM-72827,WEB,AUTH-154749,3.37,2026-04-10T09:38:49Z
TX0006078,M000361,TERM-35602,WEB,AUTH-216318,3.53,2026-04-10T10:13:36Z
TX0001482,M000106,TERM-27976,WEB,AUTH-930073,3.75,2026-04-10T11:28:09Z
TX0006892,M000303,TERM-23948,WEB,AUTH-179354,1.58,2026-04-10T12:06:21Z
TX0005447,M000029,TERM-41945,POS,AUTH-344071,0.95,2026-04-10T13:39:29Z
TX0001944,M000064,TERM-82681,POS,AUTH-761006,2.53,2026-04-10T16:01:17Z
TX0006675,M000163,TERM-17885,APP,AUTH-688183,2.52,2026-04-10T17:06:00Z
TX0005153,M000050,TERM-59757,WEB,AUTH-813674,1.58,2026-04-10T17:12:41Z
TX0008273,M000256,TERM-35715,WEB,AUTH-907126,3.48,2026-04-10T19:39:56Z
TX0006789,M000182,TERM-97914,WEB,AUTH-425300,3.00,2026-04-10T20:37:16Z
TX0002183,M000068,TERM-82303,WEB,AUTH-667387,3.39,2026-04-10T20:51:39Z
TX0003839,M000376,TERM-19276,WEB,AUTH-321480,0.68,2026-04-10T23:25:26Z
TX0001974,M000047,TERM-98963,APP,AUTH-628627,2.44,2026-04-11T00:33:25Z
TX0003469,M000110,TERM-40044,WEB,AUTH-349302,3.75,2026-04-11T01:46:11Z
TX0005441,M000033,TERM-34894,APP,AUTH-780884,0.91,2026-04-11T02:22:55Z
TX0001740,M000340,TERM-81146,APP,AUTH-762905,1.49,2026-04-11T05:56:05Z
TX0004968,M000251,TERM-18835,POS,AUTH-195558,2.60,2026-04-11T06:31:05Z
TX0005351,M000306,TERM-20153,APP,AUTH-604607,2.49,2026-04-11T07:01:04Z
TX0002189,M000003,TERM-39178,WEB,AUTH-909702,3.90,2026-04-11T11:31:37Z
TX0004044,M000374,TERM-59974,POS,AUTH-630467,1.85,2026-04-11T12:34:50Z
TX0007426,M000290,TERM-61891,APP,AUTH-623224,1.17,2026-04-11T12:59:06Z
TX0008592,M000148,TERM-63781,APP,AUTH-966094,1.71,2026-04-11T14:11:19Z
TX0006440,M000377,TERM-45258,WEB,AUTH-845003,2.30,2026-04-11T14:23:04Z
TX0004123,M000126,TERM-35412,POS,AUTH-614733,3.27,2026-04-11T14:42:54Z
TX0004525,M000197,TERM-29880,APP,AUTH-364295,1.86,2026-04-11T15:09:27Z
TX0002041,M000001,TERM-85438,WEB,AUTH-371582,2.57,2026-04-11T16:20:19Z
TX0002091,M000075,TERM-44733,WEB,AUTH-305165,3.92,2026-04-11T17:18:27Z
TX0006565,M000406,TERM-14171,APP,AUTH-654217,3.75,2026-04-11T19:32:00Z
TX0000704,M000213,TERM-46592,WEB,AUTH-340178,2.31,2026-04-11T20:35:57Z
TX0003716,M000021,TERM-34705,APP,AUTH-639329,1.86,2026-04-11T20:38:26Z
TX0007854,M000446,TERM-96352,WEB,AUTH-555491,2.49,2026-04-11T20:50:09Z
TX0006645,M000411,TERM-98135,APP,AUTH-872778,3.41,2026-04-11T21:37:48Z
TX0002159,M000406,TERM-45166,WEB,AUTH-410613,2.32,2026-04-11T21:47:22Z
TX0003500,M000261,TERM-87766,WEB,AUTH-894016,3.48,2026-04-11T22:10:10Z
TX0005460,M000436,TERM-36264,POS,AUTH-403966,1.37,2026-04-11T23:56:31Z
TX0002751,M000094,TERM-69402,APP,AUTH-918219,1.69,2026-04-12T00:04:26Z
TX0001070,M000168,TERM-59883,APP,AUTH-814751,2.84,2026-04-12T01:40:20Z
TX0003954,M000117,TERM-38970,WEB,AUTH-282516,4.00,2026-04-12T02:55:52Z
TX0000648,M000439,TERM-18254,APP,AUTH-844721,3.44,2026-04-12T04:06:43Z
TX0007020,M000022,TERM-33657,APP,AUTH-377482,1.60,2026-04-12T04:18:39Z
TX0007812,M000443,TERM-38589,APP,AUTH-628985,3.08,2026-04-12T05:57:35Z
TX0007449,M000056,TERM-92968,POS,AUTH-834859,3.78,2026-04-12T06:30:20Z
TX0007115,M000032,TERM-20249,APP,AUTH-130824,2.97,2026-04-12T07:16:29Z
TX0005921,M000216,TERM-14258,POS,AUTH-722580,3.96,2026-04-12T07:45:11Z
TX0004430,M000175,TERM-94007,WEB,AUTH-979399,0.58,2026-04-12T08:19:13Z
TX0004911,M000366,TERM-72799,APP,AUTH-285517,1.75,2026-04-12T12:18:53Z
TX0000201,M000334,TERM-77351,WEB,AUTH-101781,1.72,2026-04-12T12:21:44Z
TX0002287,M000293,TERM-93826,APP,AUTH-526002,2.61,2026-04-12T12:22:59Z
TX0008889,M000052,TERM-97117,POS,AUTH-275246,0.55,2026-04-12T13:49:10Z
TX0000021,M000416,TERM-24037,WEB,AUTH-580424,0.69,2026-04-12T13:57:05Z
TX0004444,M000154,TERM-97063,APP,AUTH-827900,2.96,2026-04-12T14:58:23Z
TX0000197,M000395,TERM-25930,WEB,AUTH-211113,1.71,2026-04-12T16:59:48Z
TX0004079,M000049,TERM-38867,WEB,AUTH-202898,1.99,2026-04-12T17:45:27Z
TX0001880,M000132,TERM-10584,APP,AUTH-996708,1.22,2026-04-12T18:04:08Z
TX0005483,M000201,TERM-33692,POS,AUTH-307660,4.18,2026-04-12T18:57:30Z
TX0004322,M000270,TERM-86589,APP,AUTH-902834,3.25,2026-04-12T19:46:11Z
TX0006739,M000101,TERM-45317,POS,AUTH-137217,2.17,2026-04-12T20:12:13Z
TX0000449,M000175,TERM-13878,WEB,AUTH-330671,0.54,2026-04-12T21:06:25Z
TX0003677,M000110,TERM-23475,APP,AUTH-353527,0.88,2026-04-12T22:59:00Z
TX0004224,M000008,TERM-43394,POS,AUTH-742022,2.90,2026-04-12T22:59:41Z
TX0008767,M000062,TERM-51447,WEB,AUTH-166654,1.23,2026-04-12T23:26:15Z
TX0001997,M000355,TERM-43362,POS,AUTH-238005,4.20,2026-04-12T23:48:17Z
TX0006435,M000153,TERM-38313,WEB,AUTH-821476,1.84,2026-04-13T00:00:48Z
TX0004246,M000413,TERM-52656,WEB,AUTH-305532,0.78,2026-04-13T00:10:12Z
TX0000064,M000296,TERM-33480,APP,AUTH-786965,3.79,2026-04-13T00:30:57Z
TX0004346,M000379,TERM-12461,APP,AUTH-792429,1.39,2026-04-13T01:02:54Z
TX0003867,M000326,TERM-95501,APP,AUTH-455290,4.01,2026-04-13T02:10:36Z
TX0001500,M000242,TERM-23575,POS,AUTH-879910,0.58,2026-04-13T02:30:41Z
TX0004542,M000217,TERM-48904,WEB,AUTH-865771,2.47,2026-04-13T02:31:48Z
TX0005679,M000249,TERM-58647,WEB,AUTH-463540,3.76,2026-04-13T02:57:30Z
TX0008752,M000224,TERM-71101,WEB,AUTH-432589,1.01,2026-04-13T04:14:07Z
TX0005037,M000347,TERM-68655,WEB,AUTH-509690,1.91,2026-04-13T04:17:37Z
TX0002458,M000334,TERM-88384,POS,AUTH-682744,1.39,2026-04-13T05:28:30Z
TX0006676,M000160,TERM-33600,WEB,AUTH-218618,2.18,2026-04-13T07:11:55Z
TX0005148,M000375,TERM-41881,WEB,AUTH-315565,3.84,2026-04-13T09:04:03Z
TX0002609,M000208,TERM-37969,WEB,AUTH-984050,4.06,2026-04-13T10:50:09Z
TX0007673,M000372,TERM-43133,APP,AUTH-224825,1.45,2026-04-13T12:18:39Z
TX0001487,M000262,TERM-72252,WEB,AUTH-460940,2.78,2026-04-13T16:15:47Z
TX0000430,M000388,TERM-36878,WEB,AUTH-187436,2.51,2026-04-13T16:41:05Z
TX0005162,M000087,TERM-85818,APP,AUTH-771330,3.52,2026-04-13T16:55:53Z
TX0004269,M000355,TERM-72895,APP,AUTH-797627,3.24,2026-04-13T18:23:33Z
TX0003901,M000222,TERM-65333,WEB,AUTH-795164,2.42,2026-04-13T21:49:38Z
TX0004592,M000159,TERM-21269,POS,AUTH-468685,1.05,2026-04-13T22:11:06Z
TX0007050,M000207,TERM-11831,WEB,AUTH-319544,0.88,2026-04-13T23:07:44Z
TX0003310,M000228,TERM-31741,POS,AUTH-480525,1.99,2026-04-13T23:11:52Z
TX0008806,M000018,TERM-88433,APP,AUTH-982831,4.06,2026-04-13T23:42:05Z
TX0004996,M000288,TERM-79036,POS,AUTH-359707,3.36,2026-04-14T00:02:59Z
TX0008569,M000306,TERM-47681,APP,AUTH-186784,2.25,2026-04-14T00:15:55Z
TX0006883,M000336,TERM-53578,APP,AUTH-723934,2.93,2026-04-14T00:53:33Z
TX0003757,M000114,TERM-20672,WEB,AUTH-316679,2.64,2026-04-14T01:52:53Z
TX0005487,M000029,TERM-43713,WEB,AUTH-519038,4.16,2026-04-14T02:40:10Z
TX0004676,M000058,TERM-13249,APP,AUTH-581791,2.50,2026-04-14T06:32:49Z
TX0004003,M000393,TERM-29885,WEB,AUTH-288455,1.17,2026-04-14T07:54:38Z
TX0001983,M000420,TERM-87091,WEB,AUTH-564132,1.38,2026-04-14T08:41:59Z
TX0005038,M000183,TERM-91055,WEB,AUTH-389911,3.66,2026-04-14T09:29:19Z
TX0001109,M000122,TERM-13020,APP,AUTH-658620,1.87,2026-04-14T09:52:42Z
TX0007358,M000132,TERM-16578,WEB,AUTH-218947,2.83,2026-04-14T11:39:42Z
TX0007261,M000378,TERM-86830,APP,AUTH-421923,2.65,2026-04-14T11:41:32Z
TX0004155,M000421,TERM-69506,APP,AUTH-976553,3.26,2026-04-14T12:54:46Z
TX0007493,M000256,TERM-67714,WEB,AUTH-526498,3.92,2026-04-14T16:00:46Z
TX0000186,M000406,TERM-18973,WEB,AUTH-334218,2.59,2026-04-14T17:17:17Z
TX0007549,M000350,TERM-81986,APP,AUTH-854052,3.96,2026-04-14T17:32:25Z
TX0006407,M000395,TERM-46044,APP,AUTH-777566,2.31,2026-04-14T18:23:45Z
TX0004122,M000120,TERM-74716,WEB,AUTH-353164,0.65,2026-04-14T19:18:34Z
TX0000467,M000342,TERM-80221,WEB,AUTH-723161,3.26,2026-04-14T19:53:02Z
TX0001096,M000440,TERM-85572,APP,AUTH-371820,2.06,2026-04-14T20:10:07Z
TX0008553,M000364,TERM-83495,POS,AUTH-517844,2.05,2026-04-14T21:00:58Z
TX0000671,M000406,TERM-91657,APP,AUTH-649827,3.04,2026-04-14T21:53:52Z
TX0006843,M000044,TERM-75077,POS,AUTH-878461,3.03,2026-04-14T21:56:40Z
TX0005400,M000321,TERM-91274,APP,AUTH-451768,2.57,2026-04-14T22:20:20Z
TX0008751,M000167,TERM-95624,APP,AUTH-466342,1.55,2026-04-14T23:06:54Z
TX0002158,M000444,TERM-10169,APP,AUTH-431601,2.17,2026-04-14T23:26:07Z
TX0003367,M000436,TERM-68035,APP,AUTH-265477,1.14,2026-04-14T23:48:54Z
TX0005013,M000428,TERM-48898,WEB,AUTH-180747,3.66,2026-04-15T02:17:57Z
TX0006705,M000259,TERM-37600,POS,AUTH-796496,2.59,2026-04-15T02:34:44Z
TX0005098,M000029,TERM-76727,APP,AUTH-519113,3.27,2026-04-15T05:27:54Z
TX0006455,M000033,TERM-38776,WEB,AUTH-520012,1.37,2026-04-15T06:20:30Z
TX0006578,M000092,TERM-10299,WEB,AUTH-190790,1.54,2026-04-15T06:51:09Z
TX0000443,M000345,TERM-40363,APP,AUTH-700743,0.94,2026-04-15T07:04:12Z
TX0000144,M000269,TERM-27017,WEB,AUTH-116217,1.95,2026-04-15T08:04:48Z
TX0000615,M000438,TERM-58433,POS,AUTH-126681,1.11,2026-04-15T08:30:09Z
TX0002734,M000309,TERM-98982,APP,AUTH-948348,0.50,2026-04-15T12:00:19Z
TX0006570,M000424,TERM-29123,WEB,AUTH-314779,0.51,2026-04-15T12:12:44Z
TX0002673,M000399,TERM-20899,POS,AUTH-100985,0.61,2026-04-15T12:43:20Z
TX0006765,M000089,TERM-76815,WEB,AUTH-617575,1.61,2026-04-15T12:55:08Z
TX0002567,M000189,TERM-22028,APP,AUTH-827402,2.70,2026-04-15T13:25:09Z
TX0001207,M000034,TERM-50020,APP,AUTH-661160,1.51,2026-04-15T13:57:59Z
TX0002835,M000166,TERM-66050,WEB,AUTH-971738,0.57,2026-04-15T15:12:34Z
TX0005159,M000100,TERM-20165,WEB,AUTH-684928,1.84,2026-04-15T15:27:03Z
TX0004989,M000240,TERM-66947,APP,AUTH-848225,1.81,2026-04-15T16:04:38Z
TX0008279,M000153,TERM-57495,APP,AUTH-748298,1.08,2026-04-15T16:25:13Z
TX0002761,M000428,TERM-67802,APP,AUTH-465906,0.63,2026-04-15T16:49:15Z
TX0003955,M000207,TERM-68796,WEB,AUTH-972777,0.77,2026-04-15T17:34:40Z
TX0006119,M000233,TERM-86873,APP,AUTH-902436,2.26,2026-04-15T18:18:11Z
TX0000312,M000045,TERM-31154,APP,AUTH-105593,2.56,2026-04-15T18:38:32Z
TX0000320,M000032,TERM-68490,APP,AUTH-155349,3.62,2026-04-15T18:58:30Z
TX0005281,M000303,TERM-74601,APP,AUTH-182805,3.68,2026-04-15T19:23:22Z
TX0004454,M000335,TERM-85605,WEB,AUTH-607874,2.54,2026-04-15T22:36:23Z
TX0001419,M000418,TERM-91402,WEB,AUTH-738153,1.86,2026-04-15T23:51:39Z
TX0002555,M000215,TERM-41551,WEB,AUTH-456029,0.77,2026-04-16T00:20:36Z
TX0006208,M000403,TERM-57815,WEB,AUTH-375374,3.04,2026-04-16T00:56:11Z
TX0000923,M000442,TERM-63232,APP,AUTH-634594,2.56,2026-04-16T03:41:25Z
TX0000834,M000350,TERM-22381,WEB,AUTH-262983,4.01,2026-04-16T04:03:10Z
TX0001578,M000297,TERM-33734,WEB,AUTH-332722,2.15,2026-04-16T06:21:25Z
TX0006758,M000205,TERM-95914,WEB,AUTH-706812,3.15,2026-04-16T06:53:17Z
TX0000498,M000262,TERM-53102,APP,AUTH-493880,1.09,2026-04-16T11:38:52Z
TX0006018,M000149,TERM-31158,WEB,AUTH-829646,1.34,2026-04-16T12:19:54Z
TX0008247,M000142,TERM-34532,APP,AUTH-515697,2.78,2026-04-16T13:42:04Z
TX0008887,M000361,TERM-36290,APP,AUTH-879845,1.54,2026-04-16T13:46:53Z
TX0008417,M000423,TERM-50020,WEB,AUTH-225744,1.80,2026-04-16T15:49:23Z
TX0003900,M000098,TERM-91311,WEB,AUTH-989641,0.76,2026-04-16T18:31:55Z
TX0000960,M000363,TERM-99078,APP,AUTH-943549,2.50,2026-04-16T19:29:29Z
TX0004191,M000137,TERM-42664,POS,AUTH-667814,2.22,2026-04-16T19:42:31Z
TX0000128,M000068,TERM-63103,APP,AUTH-285437,3.11,2026-04-16T22:54:56Z
TX0003267,M000143,TERM-41450,WEB,AUTH-546457,2.04,2026-04-16T23:02:14Z
TX0003476,M000338,TERM-73893,POS,AUTH-463478,1.27,2026-04-17T00:54:27Z
