cliente_id,tx_id,rol,factor_autenticacion,autenticacion_ok,ip_origen,confianza_sesion
C000759,TX0001150,ORDENANTE,SIN_FACTOR,true,187.44.136.10,0.33
C000082,TX0004021,ORDENANTE,BIOMETRIA,true,145.180.57.174,0.39
C000737,TX0000669,ORDENANTE,TOKEN_APP,true,119.192.80.115,0.51
C000290,TX0007175,ORDENANTE,SMS_OTP,true,24.170.167.41,0.61
C000688,TX0001569,ORDENANTE,PASSWORD,true,58.117.73.87,0.66
C000969,TX0002161,ORDENANTE,SIN_FACTOR,true,142.172.4.161,0.56
C000277,TX0002493,ORDENANTE,PASSWORD,true,36.120.58.159,0.80
C000124,TX0001886,ORDENANTE,TOKEN_APP,true,97.43.227.77,0.57
C000819,TX0000657,ORDENANTE,BIOMETRIA,true,100.14.238.17,0.42
C000692,TX0000892,ORDENANTE,TOKEN_APP,true,52.4.22.148,0.27
C000589,TX0005386,ORDENANTE,SMS_OTP,true,106.226.202.53,0.76
C000957,TX0007762,ORDENANTE,BIOMETRIA,true,101.204.5.151,0.56
C000336,TX0004308,ORDENANTE,BIOMETRIA,true,30.14.94.20,0.74
C001071,TX0002597,ORDENANTE,BIOMETRIA,true,130.55.140.184,0.45
C000905,TX0008238,ORDENANTE,PASSWORD,true,37.145.74.165,0.67
C000655,TX0002511,ORDENANTE,BIOMETRIA,true,99.196.47.197,0.68
C000108,TX0001035,ORDENANTE,PASSWORD,true,187.250.5.233,0.17
C001013,TX0005837,ORDENANTE,SMS_OTP,true,37.74.109.233,0.54
C000953,TX0008456,ORDENANTE,BIOMETRIA,true,108.149.1.37,0.75
C000965,TX0002094,ORDENANTE,TOKEN_APP,true,45.23.219.244,0.43
C000257,TX0007339,ORDENANTE,PASSWORD,true,99.193.183.86,0.33
C000390,TX0004253,ORDENANTE,SIN_FACTOR,true,32.217.87.48,0.44
C000210,TX0003206,ORDENANTE,SMS_OTP,true,95.26.221.133,0.32
C001185,TX0005239,ORDENANTE,SMS_OTP,true,44.63.111.161,0.54
C001048,TX0002586,ORDENANTE,BIOMETRIA,true,58.24.118.93,0.74
C000534,TX0006392,ORDENANTE,SIN_FACTOR,true,37.145.74.165,0.70
C000377,TX0004019,ORDENANTE,TOKEN_APP,true,122.193.1.17,0.52
C000769,TX0001306,ORDENANTE,TOKEN_APP,true,185.19.33.175,0.83
C000839,TX0001176,ORDENANTE,SMS_OTP,true,149.175.233.192,0.48
C000152,TX0007479,ORDENANTE,PASSWORD,true,112.59.20.41,0.49
C000043,TX0001432,ORDENANTE,TOKEN_APP,true,35.230.131.182,0.64
C000883,TX0003324,ORDENANTE,BIOMETRIA,true,161.99.225.227,0.49
C000406,TX0005548,ORDENANTE,PASSWORD,true,127.5.75.66,0.77
C000458,TX0007184,ORDENANTE,SMS_OTP,true,143.123.26.249,0.58
C000232,TX0002909,ORDENANTE,PASSWORD,true,165.63.117.109,0.65
C000903,TX0003086,ORDENANTE,TOKEN_APP,true,48.30.111.167,0.67
C000571,TX0002578,ORDENANTE,SIN_FACTOR,true,23.1.183.162,0.72
C000049,TX0003543,ORDENANTE,PASSWORD,true,123.7.35.146,0.70
C000927,TX0000481,ORDENANTE,BIOMETRIA,true,129.145.168.98,0.51
C000793,TX0003721,ORDENANTE,SMS_OTP,true,36.120.58.159,0.47
C000295,TX0007837,ORDENANTE,PASSWORD,true,56.242.225.110,0.36
C001196,TX0000799,ORDENANTE,PASSWORD,true,53.249.94.108,0.45
C000962,TX0007254,ORDENANTE,PASSWORD,true,96.59.219.3,0.63
C000626,TX0000092,ORDENANTE,BIOMETRIA,true,47.207.205.145,0.46
C000847,TX0006088,ORDENANTE,SMS_OTP,true,105.27.148.28,0.54
C001147,TX0000719,ORDENANTE,TOKEN_APP,true,35.201.202.234,0.60
C000428,TX0005236,ORDENANTE,PASSWORD,true,29.66.244.134,0.67
C000376,TX0002930,ORDENANTE,BIOMETRIA,true,161.48.151.53,0.71
C001028,TX0004328,ORDENANTE,SMS_OTP,true,60.195.188.241,0.20
C000305,TX0001682,ORDENANTE,PASSWORD,true,62.172.126.45,0.55
C000796,TX0003273,ORDENANTE,PASSWORD,true,192.80.122.99,0.43
C000260,TX0002004,ORDENANTE,TOKEN_APP,true,83.147.142.80,0.47
C000496,TX0003971,ORDENANTE,BIOMETRIA,true,116.191.202.60,0.60
C001027,TX0008476,ORDENANTE,BIOMETRIA,true,95.168.247.231,0.64
C000919,TX0002385,ORDENANTE,SMS_OTP,true,94.84.178.186,0.36
C000267,TX0003768,ORDENANTE,PASSWORD,true,51.231.105.20,0.66
C000378,TX0008525,ORDENANTE,SMS_OTP,true,116.163.74.103,0.33
C000626,TX0001905,ORDENANTE,SMS_OTP,true,47.207.205.145,0.24
C000434,TX0006588,ORDENANTE,PASSWORD,true,160.59.12.95,0.51
C000258,TX0004495,ORDENANTE,SMS_OTP,true,47.214.99.207,0.57
C000166,TX0007282,ORDENANTE,SMS_OTP,true,59.132.52.85,0.50
C001086,TX0006368,ORDENANTE,SMS_OTP,true,43.172.3.235,0.56
C000271,TX0003824,ORDENANTE,SIN_FACTOR,true,66.164.29.8,0.47
C000777,TX0006449,ORDENANTE,BIOMETRIA,true,102.65.15.36,0.53
C001198,TX0004559,ORDENANTE,SMS_OTP,true,90.215.82.94,0.64
C000024,TX0005449,ORDENANTE,SMS_OTP,true,31.230.28.205,0.34
C000686,TX0002200,ORDENANTE,SMS_OTP,true,81.149.95.144,0.55
C000105,TX0006977,ORDENANTE,BIOMETRIA,true,29.45.214.73,0.38
C001013,TX0002774,ORDENANTE,PASSWORD,true,37.74.109.233,0.67
C001017,TX0008136,ORDENANTE,BIOMETRIA,true,147.68.169.22,0.70
C000533,TX0001824,ORDENANTE,PASSWORD,true,198.92.142.77,0.65
C001084,TX0005396,ORDENANTE,SMS_OTP,true,27.84.10.28,0.50
C000865,TX0006805,ORDENANTE,TOKEN_APP,true,124.189.155.11,0.44
C000381,TX0006351,ORDENANTE,BIOMETRIA,true,34.50.98.198,0.33
C000053,TX0007911,ORDENANTE,SMS_OTP,true,135.6.219.97,0.59
C000235,TX0002459,ORDENANTE,SMS_OTP,true,45.249.153.38,0.29
C000222,TX0005520,ORDENANTE,SMS_OTP,true,119.16.233.19,0.47
C000802,TX0002995,ORDENANTE,TOKEN_APP,true,47.115.6.56,0.64
C000494,TX0001562,ORDENANTE,TOKEN_APP,true,170.160.11.180,0.67
C000112,TX0003934,ORDENANTE,BIOMETRIA,true,98.254.50.59,0.83
C000730,TX0002836,ORDENANTE,PASSWORD,true,151.246.229.81,0.48
C000854,TX0004593,ORDENANTE,SMS_OTP,true,62.172.126.45,0.60
C000662,TX0008860,ORDENANTE,SMS_OTP,true,129.188.145.251,0.72
C000015,TX0003010,ORDENANTE,BIOMETRIA,true,72.204.116.82,0.46
C000093,TX0005749,ORDENANTE,PASSWORD,true,34.123.234.156,0.74
C000343,TX0003609,ORDENANTE,SIN_FACTOR,true,161.99.225.227,0.52
C000313,TX0008929,ORDENANTE,TOKEN_APP,true,177.71.22.85,0.22
C000662,TX0005234,ORDENANTE,PASSWORD,true,129.188.145.251,0.39
C000005,TX0003942,ORDENANTE,BIOMETRIA,true,131.149.244.36,0.34
C000913,TX0005301,ORDENANTE,SIN_FACTOR,true,46.216.219.184,0.71
C000963,TX0008703,ORDENANTE,TOKEN_APP,true,123.203.226.20,0.72
C000116,TX0008506,ORDENANTE,PASSWORD,true,83.221.104.144,0.38
C000445,TX0000670,ORDENANTE,SMS_OTP,true,37.110.49.43,0.66
C000003,TX0002991,ORDENANTE,PASSWORD,true,66.205.178.121,0.70
C001056,TX0000920,ORDENANTE,SMS_OTP,true,77.109.21.188,0.64
C000926,TX0008822,ORDENANTE,SMS_OTP,true,60.201.39.204,0.46
C000260,TX0005597,ORDENANTE,PASSWORD,true,83.147.142.80,0.51
C000555,TX0008912,ORDENANTE,PASSWORD,true,98.122.209.201,0.37
C000096,TX0005613,ORDENANTE,BIOMETRIA,true,117.232.79.162,0.62
C001141,TX0007933,ORDENANTE,SMS_OTP,true,86.148.159.245,0.41
C000993,TX0007327,ORDENANTE,TOKEN_APP,true,110.199.114.223,0.39
C000006,TX0007642,ORDENANTE,PASSWORD,true,185.230.77.77,0.62
C000902,TX0005513,ORDENANTE,SIN_FACTOR,true,63.60.213.239,0.22
C000742,TX0002755,ORDENANTE,BIOMETRIA,true,53.101.149.53,0.68
C001116,TX0007985,ORDENANTE,PASSWORD,true,152.50.152.197,0.54
C000762,TX0005476,ORDENANTE,SMS_OTP,true,159.229.83.223,0.55
C001082,TX0007015,ORDENANTE,TOKEN_APP,true,186.197.222.59,0.65
C001029,TX0005071,ORDENANTE,SMS_OTP,true,170.190.1.184,0.43
C001115,TX0006945,ORDENANTE,SIN_FACTOR,true,199.16.243.214,0.57
C000389,TX0003575,ORDENANTE,SIN_FACTOR,true,66.129.110.215,0.63
C000350,TX0003675,ORDENANTE,TOKEN_APP,true,182.64.103.39,0.36
C001130,TX0001339,ORDENANTE,PASSWORD,true,42.22.101.19,0.76
C000874,TX0005949,ORDENANTE,SIN_FACTOR,true,165.50.12.244,0.57
C000900,TX0002516,ORDENANTE,PASSWORD,true,198.154.94.181,0.40
C000707,TX0001857,ORDENANTE,SMS_OTP,true,118.182.68.125,0.79
C000276,TX0002165,ORDENANTE,SMS_OTP,true,69.235.116.37,0.64
C000389,TX0002314,ORDENANTE,BIOMETRIA,true,66.129.110.215,0.52
C000830,TX0007291,ORDENANTE,TOKEN_APP,true,137.162.97.246,0.59
C000529,TX0003939,ORDENANTE,SIN_FACTOR,true,125.198.118.124,0.27
C000135,TX0004846,ORDENANTE,BIOMETRIA,true,51.11.143.2,0.61
C001029,TX0003630,ORDENANTE,BIOMETRIA,true,48.243.127.56,0.49
C000805,TX0008683,ORDENANTE,SMS_OTP,true,177.119.197.79,0.44
C001052,TX0003856,ORDENANTE,PASSWORD,true,188.173.159.160,0.56
C000665,TX0007595,ORDENANTE,BIOMETRIA,true,72.156.128.195,0.62
C000088,TX0004027,ORDENANTE,SIN_FACTOR,true,116.6.171.159,0.78
C001103,TX0000742,ORDENANTE,SIN_FACTOR,true,114.130.250.142,0.46
C000907,TX0004225,ORDENANTE,TOKEN_APP,true,60.195.188.241,0.35
C000988,TX0001627,ORDENANTE,PASSWORD,true,100.224.202.133,0.60
C000872,TX0001051,ORDENANTE,SMS_OTP,true,152.50.152.197,0.68
C000667,TX0005504,ORDENANTE,BIOMETRIA,true,172.145.236.192,0.57
C000530,TX0005810,ORDENANTE,SMS_OTP,true,84.121.246.201,0.30
C000066,TX0007380,ORDENANTE,PASSWORD,true,28.225.213.188,0.36
C000704,TX0002677,ORDENANTE,SMS_OTP,true,95.244.180.175,0.31
C001045,TX0008145,ORDENANTE,BIOMETRIA,true,110.199.114.223,0.36
C001028,TX0005466,ORDENANTE,PASSWORD,true,60.195.188.241,0.48
C000393,TX0008018,ORDENANTE,BIOMETRIA,true,129.145.168.98,0.22
C001057,TX0000158,ORDENANTE,TOKEN_APP,true,186.143.99.120,0.34
C000295,TX0004786,ORDENANTE,TOKEN_APP,true,56.242.225.110,0.36
C000676,TX0005744,ORDENANTE,PASSWORD,true,28.234.167.182,0.28
C000211,TX0004150,ORDENANTE,PASSWORD,true,51.94.215.162,0.50
C000105,TX0008571,ORDENANTE,SMS_OTP,true,29.45.214.73,0.49
C001075,TX0002655,ORDENANTE,PASSWORD,true,155.15.246.190,0.52
C000521,TX0000411,ORDENANTE,SMS_OTP,true,85.45.223.217,0.37
C000700,TX0005481,ORDENANTE,BIOMETRIA,true,176.37.108.172,0.42
C000485,TX0003051,ORDENANTE,SMS_OTP,true,72.179.11.123,0.42
C000585,TX0000945,ORDENANTE,BIOMETRIA,true,174.97.7.73,0.36
C001017,TX0004508,ORDENANTE,SMS_OTP,true,147.68.169.22,0.38
C000204,TX0001967,ORDENANTE,SMS_OTP,true,115.180.143.101,0.59
C000752,TX0002902,ORDENANTE,PASSWORD,true,79.146.84.84,0.52
C000921,TX0003632,ORDENANTE,PASSWORD,true,177.90.105.252,0.59
C000437,TX0005344,ORDENANTE,SMS_OTP,true,57.178.11.248,0.46
C000310,TX0003874,ORDENANTE,TOKEN_APP,true,157.88.138.160,0.36
C000129,TX0005763,ORDENANTE,TOKEN_APP,true,61.223.211.176,0.59
C000913,TX0003985,ORDENANTE,SMS_OTP,true,123.203.226.20,0.27
C000613,TX0008217,ORDENANTE,BIOMETRIA,true,86.225.52.109,0.51
C000338,TX0005772,ORDENANTE,BIOMETRIA,true,196.79.242.178,0.76
C000937,TX0005595,ORDENANTE,BIOMETRIA,true,168.121.119.12,0.62
C000206,TX0006099,ORDENANTE,SMS_OTP,true,68.74.87.7,0.38
C001169,TX0008873,ORDENANTE,PASSWORD,true,125.150.219.225,0.40
C000204,TX0007002,ORDENANTE,SIN_FACTOR,true,115.180.143.101,0.43
C001157,TX0005970,ORDENANTE,SMS_OTP,true,66.199.103.248,0.30
C000191,TX0000438,ORDENANTE,PASSWORD,true,199.16.243.214,0.73
C000579,TX0008795,ORDENANTE,TOKEN_APP,true,120.252.151.101,0.68
C000557,TX0003298,ORDENANTE,SIN_FACTOR,true,179.6.170.54,0.50
C000626,TX0005049,ORDENANTE,TOKEN_APP,true,47.207.205.145,0.30
C000231,TX0002248,ORDENANTE,SMS_OTP,true,197.133.27.233,0.42
C000974,TX0001340,ORDENANTE,SMS_OTP,true,127.161.199.213,0.65
C000820,TX0006898,ORDENANTE,SIN_FACTOR,true,44.144.48.213,0.63
C000633,TX0007660,ORDENANTE,TOKEN_APP,true,183.128.31.43,0.56
C000607,TX0002186,ORDENANTE,PASSWORD,true,30.82.149.206,0.64
C000409,TX0008250,ORDENANTE,TOKEN_APP,true,155.160.88.185,0.56
C000156,TX0002842,ORDENANTE,PASSWORD,true,62.29.27.211,0.63
C000702,TX0004294,ORDENANTE,BIOMETRIA,true,63.120.225.125,0.34
C000960,TX0000390,ORDENANTE,PASSWORD,true,124.37.195.209,0.62
C000294,TX0005230,ORDENANTE,SIN_FACTOR,true,49.55.29.231,0.20
C000468,TX0005152,ORDENANTE,PASSWORD,true,46.3.51.178,0.78
C000660,TX0005677,ORDENANTE,SMS_OTP,true,157.102.107.171,0.81
C000962,TX0002465,ORDENANTE,TOKEN_APP,true,96.59.219.3,0.75
C000848,TX0001324,ORDENANTE,SIN_FACTOR,true,98.170.119.144,0.53
C000205,TX0001139,ORDENANTE,PASSWORD,true,140.74.147.2,0.42
C000981,TX0005743,ORDENANTE,SMS_OTP,true,161.167.175.8,0.64
C000187,TX0008345,ORDENANTE,PASSWORD,true,103.143.90.137,0.60
C000438,TX0005940,ORDENANTE,SMS_OTP,true,64.154.44.240,0.75
C000493,TX0006083,ORDENANTE,TOKEN_APP,true,148.15.39.193,0.54
C000962,TX0000877,ORDENANTE,BIOMETRIA,true,96.59.219.3,0.54
C000164,TX0006102,ORDENANTE,PASSWORD,true,69.233.198.229,0.67
C000378,TX0006301,ORDENANTE,SIN_FACTOR,true,116.163.74.103,0.34
C000074,TX0006923,ORDENANTE,BIOMETRIA,true,62.122.137.207,0.38
C000814,TX0002359,ORDENANTE,BIOMETRIA,true,72.204.116.82,0.48
C000465,TX0006764,ORDENANTE,TOKEN_APP,true,184.158.202.100,0.56
C000432,TX0003682,ORDENANTE,TOKEN_APP,true,96.216.192.140,0.56
C000730,TX0003068,ORDENANTE,TOKEN_APP,true,151.246.229.81,0.55
C001096,TX0006510,ORDENANTE,PASSWORD,true,105.27.148.28,0.61
C000109,TX0001628,ORDENANTE,PASSWORD,true,79.118.222.224,0.62
C000313,TX0006098,ORDENANTE,PASSWORD,true,177.71.22.85,0.15
C000427,TX0006580,ORDENANTE,BIOMETRIA,true,55.89.175.63,0.21
C000436,TX0003357,ORDENANTE,TOKEN_APP,true,48.243.127.56,0.33
C000038,TX0003838,ORDENANTE,BIOMETRIA,true,111.200.38.210,0.54
C000271,TX0006047,ORDENANTE,TOKEN_APP,true,66.164.29.8,0.71
C000775,TX0007305,ORDENANTE,PASSWORD,true,158.243.1.126,0.29
C000518,TX0006556,ORDENANTE,PASSWORD,true,47.214.99.207,0.72
C000571,TX0007599,ORDENANTE,SIN_FACTOR,true,23.1.183.162,0.61
C000974,TX0006385,ORDENANTE,TOKEN_APP,true,127.161.199.213,0.44
C000554,TX0005129,ORDENANTE,PASSWORD,true,42.48.77.105,0.41
C000038,TX0004936,ORDENANTE,SIN_FACTOR,true,111.200.38.210,0.15
C001026,TX0004723,ORDENANTE,SMS_OTP,true,154.6.190.199,0.75
C001051,TX0002154,ORDENANTE,PASSWORD,true,28.197.24.37,0.62
C001016,TX0005934,ORDENANTE,SMS_OTP,true,45.116.254.6,0.61
C000548,TX0003517,ORDENANTE,PASSWORD,true,179.53.152.190,0.45
C000623,TX0002365,ORDENANTE,BIOMETRIA,true,178.29.124.29,0.25
C001152,TX0006771,ORDENANTE,SIN_FACTOR,true,165.214.215.66,0.43
C000309,TX0003256,ORDENANTE,SMS_OTP,true,102.182.162.8,0.60
C000152,TX0008061,ORDENANTE,SMS_OTP,true,112.59.20.41,0.43
C000771,TX0004547,ORDENANTE,BIOMETRIA,true,71.213.204.176,0.60
C000005,TX0001746,ORDENANTE,SMS_OTP,true,131.149.244.36,0.61
C000568,TX0003854,ORDENANTE,SMS_OTP,true,133.117.106.167,0.57
C001170,TX0000981,ORDENANTE,TOKEN_APP,true,196.79.242.178,0.63
C000659,TX0000645,ORDENANTE,PASSWORD,true,154.42.173.174,0.63
C000657,TX0002731,ORDENANTE,TOKEN_APP,true,23.167.243.18,0.46
C000948,TX0008156,ORDENANTE,TOKEN_APP,true,26.238.149.197,0.62
C000626,TX0005835,ORDENANTE,TOKEN_APP,true,47.207.205.145,0.31
C000283,TX0004798,ORDENANTE,SMS_OTP,true,90.16.93.58,0.62
C000835,TX0000259,ORDENANTE,TOKEN_APP,true,78.2.105.107,0.79
C001076,TX0008972,ORDENANTE,SMS_OTP,true,143.155.236.80,0.54
C001105,TX0005639,ORDENANTE,SMS_OTP,true,195.233.211.104,0.75
C000180,TX0006475,ORDENANTE,PASSWORD,true,193.162.124.182,0.66
C000082,TX0007335,ORDENANTE,SMS_OTP,true,145.180.57.174,0.44
C000565,TX0000570,ORDENANTE,SMS_OTP,true,160.105.31.63,0.38
C000636,TX0000706,ORDENANTE,SIN_FACTOR,true,115.129.141.84,0.48
C000912,TX0002129,ORDENANTE,PASSWORD,true,68.137.119.140,0.63
C000619,TX0005759,ORDENANTE,BIOMETRIA,true,157.241.107.131,0.55
C000523,TX0006685,ORDENANTE,PASSWORD,true,88.131.114.14,0.71
C000958,TX0003487,ORDENANTE,TOKEN_APP,true,113.233.6.205,0.76
C000807,TX0002577,ORDENANTE,SIN_FACTOR,true,31.198.49.254,0.02
C000168,TX0008181,ORDENANTE,BIOMETRIA,true,121.54.110.57,0.70
C000966,TX0002813,ORDENANTE,BIOMETRIA,true,157.88.138.160,0.74
C000322,TX0006998,ORDENANTE,PASSWORD,true,67.84.43.244,0.73
C000532,TX0006622,ORDENANTE,BIOMETRIA,true,34.200.115.15,0.61
C000577,TX0002783,ORDENANTE,SMS_OTP,true,150.106.78.186,0.70
C000290,TX0004537,ORDENANTE,TOKEN_APP,true,24.170.167.41,0.54
C000825,TX0000604,ORDENANTE,PASSWORD,true,69.223.46.112,0.52
C000214,TX0000465,ORDENANTE,SMS_OTP,true,105.248.82.154,0.70
C001117,TX0000724,ORDENANTE,PASSWORD,true,149.175.233.192,0.45
C000876,TX0000531,ORDENANTE,TOKEN_APP,true,119.206.55.15,0.72
C000462,TX0002639,ORDENANTE,BIOMETRIA,true,142.14.246.14,0.47
C000402,TX0003709,ORDENANTE,SMS_OTP,true,154.114.208.8,0.39
C000881,TX0000523,ORDENANTE,TOKEN_APP,true,52.102.76.159,0.69
C001008,TX0008785,ORDENANTE,BIOMETRIA,true,64.32.74.114,0.65
C001051,TX0001423,ORDENANTE,PASSWORD,true,28.197.24.37,0.49
C000488,TX0004137,ORDENANTE,SMS_OTP,true,55.49.88.96,0.45
C000363,TX0008637,ORDENANTE,PASSWORD,true,59.203.179.178,0.40
C000567,TX0008939,ORDENANTE,SIN_FACTOR,true,101.167.90.101,0.58
C001083,TX0004115,ORDENANTE,BIOMETRIA,true,172.181.169.71,0.67
C000920,TX0007927,ORDENANTE,TOKEN_APP,true,34.221.150.202,0.26
C000304,TX0007271,ORDENANTE,SMS_OTP,true,128.249.74.44,0.17
C000795,TX0004323,ORDENANTE,PASSWORD,true,85.179.14.119,0.77
C000101,TX0001818,ORDENANTE,TOKEN_APP,true,200.160.111.188,0.45
C000542,TX0003062,ORDENANTE,BIOMETRIA,true,147.68.169.22,0.65
C000651,TX0002067,ORDENANTE,PASSWORD,true,196.191.31.210,0.30
C000433,TX0008691,ORDENANTE,SMS_OTP,true,138.164.250.56,0.62
C000124,TX0004845,ORDENANTE,PASSWORD,true,186.197.222.59,0.62
C001051,TX0001060,ORDENANTE,TOKEN_APP,true,28.197.24.37,0.33
C000389,TX0000297,ORDENANTE,SIN_FACTOR,true,66.129.110.215,0.62
C000130,TX0000616,ORDENANTE,TOKEN_APP,true,187.3.24.95,0.46
C000304,TX0001741,ORDENANTE,SMS_OTP,true,128.249.74.44,0.65
C000757,TX0002472,ORDENANTE,SIN_FACTOR,true,123.121.152.236,0.47
C000034,TX0000288,ORDENANTE,BIOMETRIA,true,138.76.146.252,0.54
C000496,TX0003212,ORDENANTE,SIN_FACTOR,true,116.191.202.60,0.53
C000676,TX0001413,ORDENANTE,TOKEN_APP,true,28.234.167.182,0.56
C000384,TX0008611,ORDENANTE,SIN_FACTOR,true,162.24.40.27,0.62
C000269,TX0006519,ORDENANTE,BIOMETRIA,true,177.139.184.15,0.31
C000063,TX0002665,ORDENANTE,TOKEN_APP,true,57.198.208.53,0.60
C000707,TX0001412,ORDENANTE,TOKEN_APP,true,118.182.68.125,0.68
C000461,TX0002508,ORDENANTE,BIOMETRIA,true,23.115.37.23,0.67
C001000,TX0004052,ORDENANTE,SMS_OTP,true,72.98.86.162,0.70
C000991,TX0007396,ORDENANTE,PASSWORD,true,40.218.74.65,0.57
C000426,TX0003864,ORDENANTE,BIOMETRIA,true,169.4.21.249,0.36
C000766,TX0000952,ORDENANTE,SMS_OTP,true,155.15.246.190,0.30
C000485,TX0001739,ORDENANTE,BIOMETRIA,true,72.179.11.123,0.41
C000934,TX0007483,ORDENANTE,PASSWORD,true,78.165.68.161,0.64
C000659,TX0008722,ORDENANTE,SMS_OTP,true,154.42.173.174,0.76
C000614,TX0004190,ORDENANTE,BIOMETRIA,true,110.179.175.218,0.65
C000862,TX0001844,ORDENANTE,SIN_FACTOR,true,62.51.47.132,0.80
C000212,TX0007576,ORDENANTE,PASSWORD,true,123.192.198.20,0.35
C000421,TX0007610,ORDENANTE,SMS_OTP,true,57.63.52.35,0.51
C000774,TX0007085,ORDENANTE,PASSWORD,true,43.11.94.150,0.41
C000149,TX0007181,ORDENANTE,SMS_OTP,true,101.237.66.231,0.66
C000258,TX0004610,ORDENANTE,BIOMETRIA,true,134.246.231.248,0.40
C000381,TX0005764,ORDENANTE,SIN_FACTOR,true,200.43.30.100,0.70
C000016,TX0005443,ORDENANTE,TOKEN_APP,true,110.179.175.218,0.58
C001006,TX0000242,ORDENANTE,TOKEN_APP,true,106.226.202.53,0.74
C000010,TX0006390,ORDENANTE,PASSWORD,true,157.11.196.17,0.53
C000120,TX0002576,ORDENANTE,BIOMETRIA,true,112.124.74.238,0.65
C000795,TX0005600,ORDENANTE,TOKEN_APP,true,85.179.14.119,0.71
C001132,TX0008428,ORDENANTE,SIN_FACTOR,true,62.172.126.45,0.53
C000640,TX0000649,ORDENANTE,BIOMETRIA,true,156.131.91.26,0.68
C000357,TX0000542,ORDENANTE,BIOMETRIA,true,149.43.53.180,0.21
C000615,TX0003865,ORDENANTE,SIN_FACTOR,true,146.128.215.53,0.61
C000956,TX0008558,ORDENANTE,TOKEN_APP,true,102.207.220.11,0.61
C000192,TX0008513,ORDENANTE,SMS_OTP,true,35.113.254.170,0.27
C000311,TX0001291,ORDENANTE,SMS_OTP,true,38.29.148.41,0.67
C000595,TX0006721,ORDENANTE,SMS_OTP,true,37.237.156.13,0.30
C000630,TX0008049,ORDENANTE,PASSWORD,true,141.223.42.157,0.47
C000114,TX0008557,ORDENANTE,TOKEN_APP,true,33.137.34.89,0.47
C001167,TX0007108,ORDENANTE,TOKEN_APP,true,165.165.1.106,0.36
C000304,TX0001755,ORDENANTE,PASSWORD,true,128.249.74.44,0.41
C000612,TX0003780,ORDENANTE,PASSWORD,true,174.215.196.233,0.45
C000537,TX0008554,ORDENANTE,PASSWORD,true,55.238.164.120,0.66
C000544,TX0008377,ORDENANTE,SMS_OTP,true,171.123.99.108,0.28
C000754,TX0000141,ORDENANTE,BIOMETRIA,true,177.237.80.82,0.56
C000065,TX0001813,ORDENANTE,PASSWORD,true,35.72.66.77,0.51
C000645,TX0000738,ORDENANTE,BIOMETRIA,true,54.83.12.105,0.53
C000901,TX0007064,ORDENANTE,BIOMETRIA,true,51.11.143.2,0.51
C000671,TX0003758,ORDENANTE,PASSWORD,true,143.197.40.168,0.60
C000416,TX0006601,ORDENANTE,SMS_OTP,true,115.134.198.43,0.64
C000767,TX0007211,ORDENANTE,BIOMETRIA,true,60.106.135.132,0.54
C000659,TX0005971,ORDENANTE,SMS_OTP,true,154.42.173.174,0.71
C000453,TX0002340,ORDENANTE,SMS_OTP,true,181.242.53.125,0.41
C000565,TX0005155,ORDENANTE,TOKEN_APP,true,160.105.31.63,0.52
C000272,TX0006149,ORDENANTE,BIOMETRIA,true,183.73.37.161,0.56
C000515,TX0008470,ORDENANTE,TOKEN_APP,true,140.151.217.209,0.67
C000496,TX0008491,ORDENANTE,SMS_OTP,true,116.191.202.60,0.55
C000896,TX0003000,ORDENANTE,TOKEN_APP,true,65.24.48.44,0.68
C000002,TX0008117,ORDENANTE,SMS_OTP,true,110.203.134.105,0.66
C000354,TX0005670,ORDENANTE,SMS_OTP,true,79.135.98.162,0.52
C001149,TX0008411,ORDENANTE,TOKEN_APP,true,64.42.102.143,0.63
C000988,TX0008888,ORDENANTE,SMS_OTP,true,100.224.202.133,0.66
C000511,TX0001066,ORDENANTE,BIOMETRIA,true,108.150.250.234,0.58
C000492,TX0008348,ORDENANTE,TOKEN_APP,true,171.65.200.188,0.52
C001107,TX0007536,ORDENANTE,SMS_OTP,true,74.7.232.20,0.70
C000964,TX0005558,ORDENANTE,SMS_OTP,true,107.241.38.235,0.54
C000803,TX0006302,ORDENANTE,PASSWORD,true,110.39.44.57,0.46
C000552,TX0000434,ORDENANTE,TOKEN_APP,true,37.101.240.37,0.55
C000929,TX0003637,ORDENANTE,PASSWORD,true,113.80.200.117,0.68
C000240,TX0005643,ORDENANTE,SIN_FACTOR,true,176.16.95.191,0.78
C000795,TX0008427,ORDENANTE,TOKEN_APP,true,85.179.14.119,0.23
C000055,TX0003228,ORDENANTE,TOKEN_APP,true,162.120.44.235,0.23
C000749,TX0003935,ORDENANTE,TOKEN_APP,true,133.164.228.112,0.27
C000652,TX0003944,ORDENANTE,PASSWORD,true,53.32.120.243,0.49
C000520,TX0003852,ORDENANTE,SMS_OTP,true,30.132.222.194,0.43
C000239,TX0002373,ORDENANTE,SIN_FACTOR,true,100.223.5.225,0.72
C000974,TX0004824,ORDENANTE,SMS_OTP,true,127.161.199.213,0.41
C000421,TX0002250,ORDENANTE,TOKEN_APP,true,57.63.52.35,0.69
C000487,TX0000246,ORDENANTE,BIOMETRIA,true,198.184.250.137,0.45
C001096,TX0008985,ORDENANTE,PASSWORD,true,105.27.148.28,0.71
